4,scientific_name,sample_alias,sample_title,sample_description,project name,collection date,geographic location (country and/or sea),geographic location (latitude),geographic location (longitude),broad-scale environmental context,local environmental context,environmental medium,elevation,depth,sample_accession,run_accession,experiment_accession
256318,metagenome,IS-LN2-B4,IS-LN2-B4,Extraction control ,IS-LN2-B4,2023,Atlantic Ocean,55.687492,12.57718,water,coastal sea water,sea water,0,0,SAMEA115939131,ERR13513940;ERR13513942;ERR13513947;ERR13516696;ERR13516697;ERR13516698;ERR13516699;ERR13513941;ERR13513944;ERR13513945;ERR13513946;ERR13513943;ERR13516693;ERR13516692;ERR13516694;ERR13516695,ERX12883843;ERX12883845;ERX12883850;ERX12886599;ERX12886600;ERX12886601;ERX12886602;ERX12883844;ERX12883847;ERX12883848;ERX12883849;ERX12883846;ERX12886596;ERX12886595;ERX12886597;ERX12886598
256318,metagenome,IS-LN2-B5,IS-LN2-B5,Extraction control ,IS-LN2-B5,2023,Atlantic Ocean,55.687492,12.57718,water,coastal sea water,sea water,0,0,SAMEA115939132,ERR13513877;ERR13513878;ERR13513879;ERR13513883;ERR13516635;ERR13513881;ERR13513882;ERR13513876;ERR13513880;ERR13516628;ERR13516630;ERR13516633;ERR13516629;ERR13516631;ERR13516634,ERX12883780;ERX12883781;ERX12883782;ERX12883786;ERX12886538;ERX12883784;ERX12883785;ERX12883779;ERX12883783;ERX12886531;ERX12886533;ERX12886536;ERX12886532;ERX12886534;ERX12886537
256318,metagenome,IS-LN2-B6,IS-LN2-B6,Extraction control ,IS-LN2-B6,2023,Atlantic Ocean,55.687492,12.57718,water,coastal sea water,sea water,0,0,SAMEA115939133,ERR13514373;ERR13514378;ERR13517125;ERR13517127;ERR13517130;ERR13514372;ERR13514374;ERR13514376;ERR13514379;ERR13517126;ERR13517128;ERR13517131,ERX12884276;ERX12884281;ERX12887028;ERX12887030;ERX12887033;ERX12884275;ERX12884277;ERX12884279;ERX12884282;ERX12887029;ERX12887031;ERX12887034
256318,metagenome,IS-LN2-Neg,IS-LN2-Neg,Extraction control ,IS-LN2-Neg,2023,Atlantic Ocean,55.687492,12.57718,water,coastal sea water,sea water,0,0,SAMEA115939134,ERR13513886;ERR13513888;ERR13513889;ERR13513893;ERR13513894;ERR13513896;ERR13513913;ERR13513917;ERR13513920;ERR13513922;ERR13513926;ERR13513932;ERR13513938;ERR13513939;ERR13516637;ERR13516641;ERR13516645;ERR13516664;ERR13516665;ERR13516668;ERR13516677;ERR13516680;ERR13516682;ERR13516684;ERR13516685;ERR13513885;ERR13513891;ERR13513892;ERR13513899;ERR13513900;ERR13513901;ERR13513906;ERR13513907;ERR13513909;ERR13513914;ERR13513915;ERR13513919;ERR13513923;ERR13513928;ERR13513929;ERR13513930;ERR13513931;ERR13513933;ERR13513934;ERR13513937;ERR13513884;ERR13513890;ERR13513895;ERR13513897;ERR13513898;ERR13513902;ERR13513903;ERR13513908;ERR13513912;ERR13513924;ERR13513925;ERR13513927;ERR13513935;ERR13513936;ERR13516640;ERR13516646;ERR13516648;ERR13516654;ERR13516655;ERR13516661;ERR13516671;ERR13516689;ERR13516690;ERR13516691;ERR13516636;ERR13516638;ERR13516642;ERR13516647;ERR13516649;ERR13516651;ERR13516652;ERR13516657;ERR13516658;ERR13516659;ERR13516667;ERR13516672;ERR13516673;ERR13516675;ERR13516681;ERR13516683;ERR13516687;ERR13516688,ERX12883789;ERX12883791;ERX12883792;ERX12883796;ERX12883797;ERX12883799;ERX12883816;ERX12883820;ERX12883823;ERX12883825;ERX12883829;ERX12883835;ERX12883841;ERX12883842;ERX12886540;ERX12886544;ERX12886548;ERX12886567;ERX12886568;ERX12886571;ERX12886580;ERX12886583;ERX12886585;ERX12886587;ERX12886588;ERX12883788;ERX12883794;ERX12883795;ERX12883802;ERX12883803;ERX12883804;ERX12883809;ERX12883810;ERX12883812;ERX12883817;ERX12883818;ERX12883822;ERX12883826;ERX12883831;ERX12883832;ERX12883833;ERX12883834;ERX12883836;ERX12883837;ERX12883840;ERX12883787;ERX12883793;ERX12883798;ERX12883800;ERX12883801;ERX12883805;ERX12883806;ERX12883811;ERX12883815;ERX12883827;ERX12883828;ERX12883830;ERX12883838;ERX12883839;ERX12886543;ERX12886549;ERX12886551;ERX12886557;ERX12886558;ERX12886564;ERX12886574;ERX12886592;ERX12886593;ERX12886594;ERX12886539;ERX12886541;ERX12886545;ERX12886550;ERX12886552;ERX12886554;ERX12886555;ERX12886560;ERX12886561;ERX12886562;ERX12886570;ERX12886575;ERX12886576;ERX12886578;ERX12886584;ERX12886586;ERX12886590;ERX12886591
256318,metagenome,IS-LN2-POS1,IS-LN2-POS1,Positive control ,IS-LN2-POS1,2023,Atlantic Ocean,55.63816326,12.6555575,water,coastal sea water,sea water,0,0,SAMEA115939135,ERR13514685;ERR13514694;ERR13514698;ERR13514699;ERR13514700;ERR13514702;ERR13514704;ERR13514705;ERR13514706;ERR13514707;ERR13517437;ERR13517449;ERR13517450;ERR13517452;ERR13517454;ERR13514686;ERR13514688;ERR13514693;ERR13514701;ERR13514684;ERR13514687;ERR13514689;ERR13514690;ERR13514691;ERR13514692;ERR13514695;ERR13514696;ERR13514697;ERR13514703;ERR13517436;ERR13517438;ERR13517439;ERR13517444;ERR13517446;ERR13517448;ERR13517453;ERR13517458;ERR13517440;ERR13517441;ERR13517442;ERR13517443;ERR13517445;ERR13517447;ERR13517451;ERR13517455;ERR13517456;ERR13517457;ERR13517459,ERX12884588;ERX12884597;ERX12884601;ERX12884602;ERX12884603;ERX12884605;ERX12884607;ERX12884608;ERX12884609;ERX12884610;ERX12887340;ERX12887352;ERX12887353;ERX12887355;ERX12887357;ERX12884589;ERX12884591;ERX12884596;ERX12884604;ERX12884587;ERX12884590;ERX12884592;ERX12884593;ERX12884594;ERX12884595;ERX12884598;ERX12884599;ERX12884600;ERX12884606;ERX12887339;ERX12887341;ERX12887342;ERX12887347;ERX12887349;ERX12887351;ERX12887356;ERX12887361;ERX12887343;ERX12887344;ERX12887345;ERX12887346;ERX12887348;ERX12887350;ERX12887354;ERX12887358;ERX12887359;ERX12887360;ERX12887362
256318,metagenome,IS-PC019-023,IS-PC019-023,,IS-PC019-023,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.23,SAMEA115939136,ERR13513147;ERR13515894;ERR13513140;ERR13513141;ERR13513146;ERR13513142;ERR13513143;ERR13513144;ERR13513145;ERR13515892;ERR13515896;ERR13515899;ERR13515893;ERR13515895;ERR13515897;ERR13515898,ERX12883050;ERX12885797;ERX12883043;ERX12883044;ERX12883049;ERX12883045;ERX12883046;ERX12883047;ERX12883048;ERX12885795;ERX12885799;ERX12885802;ERX12885796;ERX12885798;ERX12885800;ERX12885801
256318,metagenome,IS-PC019-025,IS-PC019-025,,IS-PC019-025,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.25,SAMEA115939137,ERR13513148;ERR13515905;ERR13515906;ERR13515907;ERR13513149;ERR13513152;ERR13513153;ERR13513154;ERR13513150;ERR13513151;ERR13513155;ERR13515900;ERR13515901;ERR13515902;ERR13515904;ERR13515903,ERX12883051;ERX12885808;ERX12885809;ERX12885810;ERX12883052;ERX12883055;ERX12883056;ERX12883057;ERX12883053;ERX12883054;ERX12883058;ERX12885803;ERX12885804;ERX12885805;ERX12885807;ERX12885806
256318,metagenome,IS-PC019-027,IS-PC019-027,,IS-PC019-027,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.27,SAMEA115939138,ERR13513158;ERR13513160;ERR13513162;ERR13513157;ERR13513163;ERR13513156;ERR13513159;ERR13513161;ERR13515910;ERR13515912;ERR13515915;ERR13515908;ERR13515909;ERR13515911;ERR13515913;ERR13515914,ERX12883061;ERX12883063;ERX12883065;ERX12883060;ERX12883066;ERX12883059;ERX12883062;ERX12883064;ERX12885813;ERX12885815;ERX12885818;ERX12885811;ERX12885812;ERX12885814;ERX12885816;ERX12885817
256318,metagenome,IS-PC019-029,IS-PC019-029,,IS-PC019-029,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.29,SAMEA115939139,ERR13513168;ERR13513169;ERR13515918;ERR13515919;ERR13515921;ERR13515922;ERR13515923;ERR13513170;ERR13513171;ERR13513164;ERR13513165;ERR13513166;ERR13513167;ERR13515916;ERR13515917;ERR13515920,ERX12883071;ERX12883072;ERX12885821;ERX12885822;ERX12885824;ERX12885825;ERX12885826;ERX12883073;ERX12883074;ERX12883067;ERX12883068;ERX12883069;ERX12883070;ERX12885819;ERX12885820;ERX12885823
256318,metagenome,IS-PC019-031,IS-PC019-031,,IS-PC019-031,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.31,SAMEA115939140,ERR13513174;ERR13513177;ERR13513178;ERR13513179;ERR13515924;ERR13515926;ERR13515931;ERR13513172;ERR13513173;ERR13513175;ERR13513176;ERR13515927;ERR13515925;ERR13515928;ERR13515929;ERR13515930,ERX12883077;ERX12883080;ERX12883081;ERX12883082;ERX12885827;ERX12885829;ERX12885834;ERX12883075;ERX12883076;ERX12883078;ERX12883079;ERX12885830;ERX12885828;ERX12885831;ERX12885832;ERX12885833
256318,metagenome,IS-PC019-033,IS-PC019-033,,IS-PC019-033,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.33,SAMEA115939141,ERR13513182;ERR13513183;ERR13513186;ERR13515932;ERR13515933;ERR13515934;ERR13515938;ERR13513180;ERR13513184;ERR13513181;ERR13513185;ERR13513187;ERR13515936;ERR13515939;ERR13515935;ERR13515937,ERX12883085;ERX12883086;ERX12883089;ERX12885835;ERX12885836;ERX12885837;ERX12885841;ERX12883083;ERX12883087;ERX12883084;ERX12883088;ERX12883090;ERX12885839;ERX12885842;ERX12885838;ERX12885840
256318,metagenome,IS-PC019-035,IS-PC019-035,,IS-PC019-035,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.35,SAMEA115939142,ERR13513188;ERR13513192;ERR13513193;ERR13513194;ERR13513189;ERR13513195;ERR13513190;ERR13513191;ERR13515940;ERR13515941;ERR13515942;ERR13515943;ERR13515944;ERR13515945;ERR13515946;ERR13515947,ERX12883091;ERX12883095;ERX12883096;ERX12883097;ERX12883092;ERX12883098;ERX12883093;ERX12883094;ERX12885843;ERX12885844;ERX12885845;ERX12885846;ERX12885847;ERX12885848;ERX12885849;ERX12885850
256318,metagenome,IS-PC019-037,IS-PC019-037,,IS-PC019-037,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.37,SAMEA115939143,ERR13513201;ERR13513202;ERR13515951;ERR13515955;ERR13513196;ERR13513198;ERR13513199;ERR13513203;ERR13513197;ERR13513200;ERR13515950;ERR13515952;ERR13515953;ERR13515948;ERR13515949;ERR13515954,ERX12883104;ERX12883105;ERX12885854;ERX12885858;ERX12883099;ERX12883101;ERX12883102;ERX12883106;ERX12883100;ERX12883103;ERX12885853;ERX12885855;ERX12885856;ERX12885851;ERX12885852;ERX12885857
256318,metagenome,IS-PC019-039,IS-PC019-039,,IS-PC019-039,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.39,SAMEA115939144,ERR13513206;ERR13515957;ERR13515960;ERR13515962;ERR13513207;ERR13513208;ERR13513210;ERR13513211;ERR13513204;ERR13513205;ERR13513209;ERR13515959;ERR13515961;ERR13515956;ERR13515958;ERR13515963,ERX12883109;ERX12885860;ERX12885863;ERX12885865;ERX12883110;ERX12883111;ERX12883113;ERX12883114;ERX12883107;ERX12883108;ERX12883112;ERX12885862;ERX12885864;ERX12885859;ERX12885861;ERX12885866
256318,metagenome,IS-PC019-041,IS-PC019-041,,IS-PC019-041,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.41,SAMEA115939145,ERR13513212;ERR13515970;ERR13513213;ERR13513215;ERR13513217;ERR13513214;ERR13513216;ERR13513218;ERR13513219;ERR13515964;ERR13515966;ERR13515967;ERR13515968;ERR13515969;ERR13515971;ERR13515965,ERX12883115;ERX12885873;ERX12883116;ERX12883118;ERX12883120;ERX12883117;ERX12883119;ERX12883121;ERX12883122;ERX12885867;ERX12885869;ERX12885870;ERX12885871;ERX12885872;ERX12885874;ERX12885868
256318,metagenome,IS-PC019-043,IS-PC019-043,,IS-PC019-043,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.43,SAMEA115939146,ERR13513223;ERR13513225;ERR13513226;ERR13515972;ERR13515976;ERR13515977;ERR13515979;ERR13513220;ERR13513221;ERR13513224;ERR13513222;ERR13513227;ERR13515974;ERR13515978;ERR13515973;ERR13515975,ERX12883126;ERX12883128;ERX12883129;ERX12885875;ERX12885879;ERX12885880;ERX12885882;ERX12883123;ERX12883124;ERX12883127;ERX12883125;ERX12883130;ERX12885877;ERX12885881;ERX12885876;ERX12885878
256318,metagenome,IS-PC019-045,IS-PC019-045,,IS-PC019-045,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.45,SAMEA115939147,ERR13513232;ERR13513233;ERR13515981;ERR13515982;ERR13515983;ERR13515984;ERR13515987;ERR13513228;ERR13513230;ERR13513231;ERR13513234;ERR13513229;ERR13513235;ERR13515985;ERR13515980;ERR13515986,ERX12883135;ERX12883136;ERX12885884;ERX12885885;ERX12885886;ERX12885887;ERX12885890;ERX12883131;ERX12883133;ERX12883134;ERX12883137;ERX12883132;ERX12883138;ERX12885888;ERX12885883;ERX12885889
256318,metagenome,IS-PC019-047,IS-PC019-047,,IS-PC019-047,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.47,SAMEA115939148,ERR13513240;ERR13515988;ERR13515990;ERR13515992;ERR13515993;ERR13515994;ERR13515995;ERR13513236;ERR13513241;ERR13513237;ERR13513238;ERR13513239;ERR13513242;ERR13513243;ERR13515989;ERR13515991,ERX12883143;ERX12885891;ERX12885893;ERX12885895;ERX12885896;ERX12885897;ERX12885898;ERX12883139;ERX12883144;ERX12883140;ERX12883141;ERX12883142;ERX12883145;ERX12883146;ERX12885892;ERX12885894
256318,metagenome,IS-PC019-049,IS-PC019-049,,IS-PC019-049,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.49,SAMEA115939149,ERR13513246;ERR13513247;ERR13513250;ERR13516000;ERR13516002;ERR13513245;ERR13513249;ERR13513244;ERR13513248;ERR13513251;ERR13515997;ERR13515999;ERR13516003;ERR13515996;ERR13515998;ERR13516001,ERX12883149;ERX12883150;ERX12883153;ERX12885903;ERX12885905;ERX12883148;ERX12883152;ERX12883147;ERX12883151;ERX12883154;ERX12885900;ERX12885902;ERX12885906;ERX12885899;ERX12885901;ERX12885904
256318,metagenome,IS-PC019-051,IS-PC019-051,,IS-PC019-051,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.51,SAMEA115939150,ERR13513256;ERR13513257;ERR13516004;ERR13516005;ERR13516006;ERR13516009;ERR13516010;ERR13513252;ERR13513255;ERR13513259;ERR13513253;ERR13513254;ERR13513258;ERR13516007;ERR13516008;ERR13516011,ERX12883159;ERX12883160;ERX12885907;ERX12885908;ERX12885909;ERX12885912;ERX12885913;ERX12883155;ERX12883158;ERX12883162;ERX12883156;ERX12883157;ERX12883161;ERX12885910;ERX12885911;ERX12885914
256318,metagenome,IS-PC019-053,IS-PC019-053,,IS-PC019-053,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.53,SAMEA115939151,ERR13513263;ERR13513267;ERR13516013;ERR13513261;ERR13513262;ERR13513264;ERR13513260;ERR13513265;ERR13513266;ERR13516014;ERR13516015;ERR13516016;ERR13516017;ERR13516012;ERR13516018;ERR13516019,ERX12883166;ERX12883170;ERX12885916;ERX12883164;ERX12883165;ERX12883167;ERX12883163;ERX12883168;ERX12883169;ERX12885917;ERX12885918;ERX12885919;ERX12885920;ERX12885915;ERX12885921;ERX12885922
256318,metagenome,IS-PC019-055,IS-PC019-055,,IS-PC019-055,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.55,SAMEA115939152,ERR13513272;ERR13513274;ERR13516022;ERR13516027;ERR13513270;ERR13513271;ERR13513273;ERR13513268;ERR13513269;ERR13513275;ERR13516021;ERR13516024;ERR13516020;ERR13516023;ERR13516025;ERR13516026,ERX12883175;ERX12883177;ERX12885925;ERX12885930;ERX12883173;ERX12883174;ERX12883176;ERX12883171;ERX12883172;ERX12883178;ERX12885924;ERX12885927;ERX12885923;ERX12885926;ERX12885928;ERX12885929
256318,metagenome,IS-PC019-057,IS-PC019-057,,IS-PC019-057,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.57,SAMEA115939153,ERR13513278;ERR13513282;ERR13516029;ERR13516031;ERR13516032;ERR13513277;ERR13513279;ERR13513283;ERR13513276;ERR13513280;ERR13513281;ERR13516033;ERR13516035;ERR13516028;ERR13516030;ERR13516034,ERX12883181;ERX12883185;ERX12885932;ERX12885934;ERX12885935;ERX12883180;ERX12883182;ERX12883186;ERX12883179;ERX12883183;ERX12883184;ERX12885936;ERX12885938;ERX12885931;ERX12885933;ERX12885937
256318,metagenome,IS-PC019-059,IS-PC019-059,,IS-PC019-059,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.59,SAMEA115939154,ERR13513284;ERR13513286;ERR13513288;ERR13513289;ERR13513290;ERR13516038;ERR13513285;ERR13513287;ERR13513291;ERR13516039;ERR13516040;ERR13516041;ERR13516036;ERR13516037;ERR13516042;ERR13516043,ERX12883187;ERX12883189;ERX12883191;ERX12883192;ERX12883193;ERX12885941;ERX12883188;ERX12883190;ERX12883194;ERX12885942;ERX12885943;ERX12885944;ERX12885939;ERX12885940;ERX12885945;ERX12885946
256318,metagenome,IS-PC019-061,IS-PC019-061,,IS-PC019-061,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.61,SAMEA115939155,ERR13513293;ERR13516049;ERR13513294;ERR13513296;ERR13513292;ERR13513295;ERR13513297;ERR13513298;ERR13513299;ERR13516044;ERR13516046;ERR13516047;ERR13516048;ERR13516050;ERR13516045;ERR13516051,ERX12883196;ERX12885952;ERX12883197;ERX12883199;ERX12883195;ERX12883198;ERX12883200;ERX12883201;ERX12883202;ERX12885947;ERX12885949;ERX12885950;ERX12885951;ERX12885953;ERX12885948;ERX12885954
256318,metagenome,IS-PC019-063,IS-PC019-063,,IS-PC019-063,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.63,SAMEA115939156,ERR13513301;ERR13513304;ERR13516052;ERR13513302;ERR13513305;ERR13513306;ERR13513307;ERR13513300;ERR13513303;ERR13516056;ERR13516057;ERR13516059;ERR13516053;ERR13516054;ERR13516055;ERR13516058,ERX12883204;ERX12883207;ERX12885955;ERX12883205;ERX12883208;ERX12883209;ERX12883210;ERX12883203;ERX12883206;ERX12885959;ERX12885960;ERX12885962;ERX12885956;ERX12885957;ERX12885958;ERX12885961
256318,metagenome,IS-PC019-065,IS-PC019-065,,IS-PC019-065,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.65,SAMEA115939157,ERR13513311;ERR13513312;ERR13516062;ERR13516066;ERR13516067;ERR13513309;ERR13513308;ERR13513310;ERR13513313;ERR13513314;ERR13513315;ERR13516063;ERR13516064;ERR13516065;ERR13516060;ERR13516061,ERX12883214;ERX12883215;ERX12885965;ERX12885969;ERX12885970;ERX12883212;ERX12883211;ERX12883213;ERX12883216;ERX12883217;ERX12883218;ERX12885966;ERX12885967;ERX12885968;ERX12885963;ERX12885964
256318,metagenome,IS-PC019-067,IS-PC019-067,,IS-PC019-067,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.67,SAMEA115939158,ERR13513316;ERR13513320;ERR13516073;ERR13513317;ERR13513319;ERR13513318;ERR13513321;ERR13513322;ERR13513323;ERR13516068;ERR13516071;ERR13516072;ERR13516069;ERR13516070;ERR13516074;ERR13516075,ERX12883219;ERX12883223;ERX12885976;ERX12883220;ERX12883222;ERX12883221;ERX12883224;ERX12883225;ERX12883226;ERX12885971;ERX12885974;ERX12885975;ERX12885972;ERX12885973;ERX12885977;ERX12885978
256318,metagenome,IS-PC019-069,IS-PC019-069,,IS-PC019-069,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.69,SAMEA115939159,ERR13513325;ERR13513329;ERR13513330;ERR13516077;ERR13516082;ERR13516083;ERR13513324;ERR13513326;ERR13513328;ERR13513327;ERR13513331;ERR13516076;ERR13516079;ERR13516081;ERR13516078;ERR13516080,ERX12883228;ERX12883232;ERX12883233;ERX12885980;ERX12885985;ERX12885986;ERX12883227;ERX12883229;ERX12883231;ERX12883230;ERX12883234;ERX12885979;ERX12885982;ERX12885984;ERX12885981;ERX12885983
256318,metagenome,IS-PC019-071,IS-PC019-071,,IS-PC019-071,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.71,SAMEA115939160,ERR13513333;ERR13513334;ERR13516088;ERR13513332;ERR13513335;ERR13513337;ERR13513338;ERR13513339;ERR13513336;ERR13516085;ERR13516090;ERR13516091;ERR13516084;ERR13516086;ERR13516087;ERR13516089,ERX12883236;ERX12883237;ERX12885991;ERX12883235;ERX12883238;ERX12883240;ERX12883241;ERX12883242;ERX12883239;ERX12885988;ERX12885993;ERX12885994;ERX12885987;ERX12885989;ERX12885990;ERX12885992
256318,metagenome,IS-PC019-073,IS-PC019-073,,IS-PC019-073,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.73,SAMEA115939161,ERR13513341;ERR13513342;ERR13513343;ERR13513347;ERR13513340;ERR13513344;ERR13513345;ERR13513346;ERR13516092;ERR13516093;ERR13516094;ERR13516096;ERR13516095;ERR13516097;ERR13516098;ERR13516099,ERX12883244;ERX12883245;ERX12883246;ERX12883250;ERX12883243;ERX12883247;ERX12883248;ERX12883249;ERX12885995;ERX12885996;ERX12885997;ERX12885999;ERX12885998;ERX12886000;ERX12886001;ERX12886002
256318,metagenome,IS-PC019-075,IS-PC019-075,,IS-PC019-075,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.75,SAMEA115939162,ERR13513350;ERR13513352;ERR13513354;ERR13513355;ERR13516101;ERR13516102;ERR13516103;ERR13513351;ERR13513348;ERR13513349;ERR13513353;ERR13516100;ERR13516104;ERR13516105;ERR13516106;ERR13516107,ERX12883253;ERX12883255;ERX12883257;ERX12883258;ERX12886004;ERX12886005;ERX12886006;ERX12883254;ERX12883251;ERX12883252;ERX12883256;ERX12886003;ERX12886007;ERX12886008;ERX12886009;ERX12886010
256318,metagenome,IS-PC019-077,IS-PC019-077,,IS-PC019-077,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.77,SAMEA115939163,ERR13513357;ERR13513358;ERR13513359;ERR13513360;ERR13513363;ERR13516108;ERR13516110;ERR13516111;ERR13513356;ERR13513362;ERR13513361;ERR13516109;ERR13516113;ERR13516115;ERR13516112;ERR13516114,ERX12883260;ERX12883261;ERX12883262;ERX12883263;ERX12883266;ERX12886011;ERX12886013;ERX12886014;ERX12883259;ERX12883265;ERX12883264;ERX12886012;ERX12886016;ERX12886018;ERX12886015;ERX12886017
256318,metagenome,IS-PC019-079,IS-PC019-079,,IS-PC019-079,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.79,SAMEA115939164,ERR13513365;ERR13513369;ERR13513370;ERR13516116;ERR13516123;ERR13513366;ERR13513367;ERR13513371;ERR13513364;ERR13513368;ERR13516117;ERR13516118;ERR13516119;ERR13516121;ERR13516122;ERR13516120,ERX12883268;ERX12883272;ERX12883273;ERX12886019;ERX12886026;ERX12883269;ERX12883270;ERX12883274;ERX12883267;ERX12883271;ERX12886020;ERX12886021;ERX12886022;ERX12886024;ERX12886025;ERX12886023
256318,metagenome,IS-PC019-081,IS-PC019-081,,IS-PC019-081,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.81,SAMEA115939165,ERR13513376;ERR13516125;ERR13516128;ERR13513374;ERR13513375;ERR13513378;ERR13513379;ERR13513372;ERR13513373;ERR13513377;ERR13516124;ERR13516127;ERR13516131;ERR13516126;ERR13516129;ERR13516130,ERX12883279;ERX12886028;ERX12886031;ERX12883277;ERX12883278;ERX12883281;ERX12883282;ERX12883275;ERX12883276;ERX12883280;ERX12886027;ERX12886030;ERX12886034;ERX12886029;ERX12886032;ERX12886033
256318,metagenome,IS-PC019-083,IS-PC019-083,,IS-PC019-083,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.83,SAMEA115939166,ERR13513380;ERR13513383;ERR13513387;ERR13516132;ERR13516136;ERR13516138;ERR13513384;ERR13513385;ERR13513386;ERR13513381;ERR13513382;ERR13516133;ERR13516134;ERR13516135;ERR13516137;ERR13516139,ERX12883283;ERX12883286;ERX12883290;ERX12886035;ERX12886039;ERX12886041;ERX12883287;ERX12883288;ERX12883289;ERX12883284;ERX12883285;ERX12886036;ERX12886037;ERX12886038;ERX12886040;ERX12886042
256318,metagenome,IS-PC019-085,IS-PC019-085,,IS-PC019-085,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.85,SAMEA115939167,ERR13513392;ERR13513393;ERR13513394;ERR13516141;ERR13516146;ERR13516147;ERR13513389;ERR13513395;ERR13513388;ERR13513390;ERR13513391;ERR13516143;ERR13516144;ERR13516145;ERR13516140;ERR13516142,ERX12883295;ERX12883296;ERX12883297;ERX12886044;ERX12886049;ERX12886050;ERX12883292;ERX12883298;ERX12883291;ERX12883293;ERX12883294;ERX12886046;ERX12886047;ERX12886048;ERX12886043;ERX12886045
256318,metagenome,IS-PC019-087,IS-PC019-087,,IS-PC019-087,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.87,SAMEA115939168,ERR13513398;ERR13513401;ERR13516150;ERR13516153;ERR13513402;ERR13513396;ERR13513397;ERR13513399;ERR13513400;ERR13513403;ERR13516154;ERR13516155;ERR13516148;ERR13516149;ERR13516151;ERR13516152,ERX12883301;ERX12883304;ERX12886053;ERX12886056;ERX12883305;ERX12883299;ERX12883300;ERX12883302;ERX12883303;ERX12883306;ERX12886057;ERX12886058;ERX12886051;ERX12886052;ERX12886054;ERX12886055
256318,metagenome,IS-PC019-089,IS-PC019-089,,IS-PC019-089,May-22,Atlantic Ocean,66.551721,-17.700281,shelf sea,benthos,Sediment,-476.2,0.89,SAMEA115939169,ERR13513407;ERR13516158;ERR13516163;ERR13513410;ERR13513411;ERR13513404;ERR13513405;ERR13513406;ERR13513408;ERR13513409;ERR13516157;ERR13516160;ERR13516161;ERR13516156;ERR13516159;ERR13516162,ERX12883310;ERX12886061;ERX12886066;ERX12883313;ERX12883314;ERX12883307;ERX12883308;ERX12883309;ERX12883311;ERX12883312;ERX12886060;ERX12886063;ERX12886064;ERX12886059;ERX12886062;ERX12886065
