"","SenseDemultiplex","SenseStripped","AntiSenseDemultiplex","AntSenseStripped"
"MAM.PC019_75_5_1-5.S",226,194,206,167
"MAM.PC019_75_6_1-6.S",1374,1137,1417,1139
"MAM.PC019_75_7_1-7.S",61,59,91,85
"MAM.PC019_75_8_1-8.S",171647,169418,184201,182233
"MAM.PC019_77_1_1-1.S",84958,83443,105297,103776
"MAM.PC019_77_2_1-2.S",32,27,40,33
"MAM.PC019_77_3_1-3.S",27,19,24,20
"MAM.PC019_77_4_1-4.S",65,61,79,67
"MAM.PC019_77_5_1-5.S",104847,103324,106928,105305
"MAM.PC019_77_6_1-6.S",156660,152592,184448,179589
"MAM.PC019_77_7_1-7.S",120179,118868,117086,115662
"MAM.PC019_77_8_1-8.S",52372,51256,54967,53804
"MAM.PC019_79_1_1-1.S",0,0,2,1
"MAM.PC019_79_2_1-2.S",3,2,4,3
"MAM.PC019_79_3_1-3.S",106,97,108,88
"MAM.PC019_79_4_1-4.S",1,0,0,0
"MAM.PC019_79_5_1-5.S",128519,126798,122096,120564
"MAM.PC019_79_6_1-6.S",71825,70954,75438,74518
"MAM.PC019_79_7_1-7.S",7,7,12,8
"MAM.PC019_79_8_1-8.S",0,0,0,0
"MAM.PC019_81_1_1-1.S",98711,97806,101546,100612
"MAM.PC019_81_2_1-2.S",27857,27553,29786,29492
"MAM.PC019_81_3_1-3.S",57121,56264,57844,57068
"MAM.PC019_81_4_1-4.S",28567,28242,30324,29956
"MAM.PC019_81_5_1-5.S",1,1,6,5
"MAM.PC019_81_6_1-6.S",1950,1716,1951,1616
"MAM.PC019_81_7_1-7.S",4,3,9,6
"MAM.PC019_81_8_1-8.S",2,1,1,1
"MAM.PC019_83_1_1-1.S",1,1,7,5
"MAM.PC019_83_2_1-2.S",71175,70212,65442,64534
"MAM.PC019_83_3_1-3.S",134,124,137,120
"MAM.PC019_83_4_1-4.S",0,0,0,0
"MAM.PC019_83_5_1-5.S",15,15,16,15
"MAM.PC019_83_6_1-6.S",2877,2603,2652,2169
"MAM.PC019_83_7_1-7.S",126,115,109,94
"MAM.PC019_83_8_1-8.S",66,58,63,53
"MAM.PC019_85_1_1-1.S",63835,62951,79918,78868
"MAM.PC019_85_2_1-2.S",3,3,1,1
"MAM.PC019_85_3_1-3.S",25520,25077,29711,29215
"MAM.PC019_85_4_1-4.S",0,0,1,1
"MAM.PC019_85_5_1-5.S",0,0,0,0
"MAM.PC019_85_6_1-6.S",461,417,409,334
"MAM.PC019_85_7_1-7.S",2,0,1,1
"MAM.PC019_85_8_1-8.S",26568,25964,29250,28658
"MAM.PC019_87_1_1-1.S",252,247,250,243
"MAM.PC019_87_2_1-2.S",6611,6479,6343,6245
"MAM.PC019_87_3_1-3.S",69837,68627,74438,73025
"MAM.PC019_87_4_1-4.S",98,88,112,94
"MAM.PC019_87_5_1-5.S",3,3,1,1
"MAM.PC019_87_6_1-6.S",36836,36277,36667,36103
"MAM.PC019_87_7_1-7.S",1533,1292,1582,1258
"MAM.PC019_87_8_1-8.S",50897,50209,56341,55614
"MAM.PC019_89_1_1-1.S",72095,70781,78930,77656
"MAM.PC019_89_2_1-2.S",232,227,262,257
"MAM.PC019_89_3_1-3.S",21929,21564,28732,28183
"MAM.PC019_89_4_1-4.S",141,123,177,148
"MAM.PC019_89_5_1-5.S",14353,14214,16600,16407
"MAM.PC019_89_6_1-6.S",58522,57352,55936,54730
"MAM.PC019_89_7_1-7.S",0,0,0,0
"MAM.PC019_89_8_1-8.S",281,248,275,235
"MAM.PC019_91_1_1-1.S",68909,67292,73072,71374
"MAM.PC019_91_2_1-2.S",1,1,0,0
"MAM.PC019_91_3_1-3.S",27,24,38,36
"MAM.PC019_91_4_1-4.S",31426,30802,27382,26924
"MAM.PC019_91_5_1-5.S",18859,18671,18508,18282
"MAM.PC019_91_6_1-6.S",1,1,0,0
"MAM.PC019_91_7_1-7.S",7,7,8,7
"MAM.PC019_91_8_1-8.S",1,1,11,8
"MAM.PC019_93_1_2-1.S",3,2,0,0
"MAM.PC019_93_2_2-2.S",718,650,809,701
"MAM.PC019_93_3_2-3.S",2,2,3,2
"MAM.PC019_93_4_2-4.S",49,49,51,51
"MAM.PC019_93_5_2-5.S",2475,2275,2432,2112
"MAM.PC019_93_6_2-6.S",0,0,0,0
"MAM.PC019_93_7_2-7.S",46312,45553,43444,42761
"MAM.PC019_93_8_2-8.S",130496,128764,129430,127944
"MAM.PC019_95_1_2-1.S",68,63,80,71
"MAM.PC019_95_2_2-2.S",4,4,6,6
"MAM.PC019_95_3_2-3.S",92165,91135,95934,94757
"MAM.PC019_95_4_2-4.S",21,18,15,14
"MAM.PC019_95_5_2-5.S",0,0,0,0
"MAM.PC019_95_6_2-6.S",20038,19591,20218,19840
"MAM.PC019_95_7_2-7.S",7845,7074,8316,7012
"MAM.PC019_95_8_2-8.S",15311,14968,14934,14680
"MAM.PC019_97_1_2-1.S",63851,62427,69254,67350
"MAM.PC019_97_2_2-2.S",18,18,27,24
"MAM.PC019_97_3_2-3.S",2,1,0,0
"MAM.PC019_97_4_2-4.S",4,4,5,4
"MAM.PC019_97_5_2-5.S",341373,335664,419402,413090
"MAM.PC019_97_6_2-6.S",0,0,1,1
"MAM.PC019_97_7_2-7.S",1641,1478,1856,1587
"MAM.PC019_97_8_2-8.S",12,10,13,10
"MAM.PC019_99_1_2-1.S",54,49,44,35
"MAM.PC019_99_2_2-2.S",55,48,60,47
"MAM.PC019_99_3_2-3.S",207586,202259,212081,207799
"MAM.PC019_99_4_2-4.S",99424,97838,97836,96080
"MAM.PC019_99_5_2-5.S",75350,74280,80261,79181
"MAM.PC019_99_6_2-6.S",0,0,1,1
"MAM.PC019_99_7_2-7.S",3224,2785,3429,2770
"MAM.PC019_99_8_2-8.S",58323,56847,53691,52610
"MAM.PC019_Blank1_1_1-1.S",217,212,231,228
"MAM.PC019_Blank1_2_1-2.S",3,3,2,2
"MAM.PC019_Blank1_3_1-3.S",260,238,273,228
"MAM.PC019_Blank1_4_1-4.S",15,15,15,13
"MAM.PC019_Blank1_5_1-5.S",529,471,579,474
"MAM.PC019_Blank1_6_1-6.S",0,0,0,0
"MAM.PC019_Blank1_7_1-7.S",16,15,10,8
"MAM.PC019_Blank1_8_1-8.S",0,0,0,0
"MAM.PC019_Blank2_1_2-1.S",12,11,8,5
"MAM.PC019_Blank2_2_2-2.S",2,2,3,3
"MAM.PC019_Blank2_3_2-3.S",0,0,0,0
"MAM.PC019_Blank2_4_2-4.S",0,0,0,0
"MAM.PC019_Blank2_5_2-5.S",5,5,9,9
"MAM.PC019_Blank2_6_2-6.S",787,713,839,718
"MAM.PC019_Blank2_7_2-7.S",11,11,4,3
"MAM.PC019_Blank2_8_2-8.S",39,32,43,34
"MAM.PC019-119_1_2-1.S",1,1,0,0
"MAM.PC019-119_2_2-2.S",29,28,28,23
"MAM.PC019-119_3_2-3.S",886,866,1051,1031
"MAM.PC019-119_4_2-4.S",66,62,69,58
"MAM.PC019-119_5_2-5.S",3,3,3,3
"MAM.PC019-119_6_2-6.S",109651,107915,114760,113079
"MAM.PC019-119_7_2-7.S",17,17,4,4
"MAM.PC019-119_8_2-8.S",23,23,33,29
"MAM.PC019-121_1_2-1.S",202,187,258,221
"MAM.PC019-121_2_2-2.S",169,146,161,109
"MAM.PC019-121_3_2-3.S",11746,11540,14985,14736
"MAM.PC019-121_4_2-4.S",0,0,3,3
"MAM.PC019-121_5_2-5.S",128575,125299,134723,131827
"MAM.PC019-121_6_2-6.S",0,0,3,2
"MAM.PC019-121_7_2-7.S",55867,55182,45729,45215
"MAM.PC019-121_8_2-8.S",57618,56896,55433,54830
"MAM.PC019-123_1_2-1.S",7,6,5,3
"MAM.PC019-123_2_2-2.S",134,117,124,103
"MAM.PC019-123_3_2-3.S",4,3,6,6
"MAM.PC019-123_4_2-4.S",88,87,104,100
"MAM.PC019-123_5_2-5.S",384,334,377,289
"MAM.PC019-123_6_2-6.S",34,24,28,17
"MAM.PC019-123_7_2-7.S",37,34,29,23
"MAM.PC019-123_8_2-8.S",21,20,17,13
"MAM.PC019-125_1_2-1.S",132633,130060,141976,139488
"MAM.PC019-125_2_2-2.S",114525,112595,132296,129958
"MAM.PC019-125_3_2-3.S",89546,88532,99704,98549
"MAM.PC019-125_4_2-4.S",252,233,243,211
"MAM.PC019-125_5_2-5.S",8,7,12,8
"MAM.PC019-125_6_2-6.S",310682,305509,290707,286484
"MAM.PC019-125_7_2-7.S",971,863,891,734
"MAM.PC019-125_8_2-8.S",22,18,33,23
"MAM.PC019-127_1_2-1.S",207628,203302,267688,261539
"MAM.PC019-127_2_2-2.S",19,16,22,18
"MAM.PC019-127_3_2-3.S",53333,52490,55312,54476
"MAM.PC019-127_4_2-4.S",54768,53767,70213,68898
"MAM.PC019-127_5_2-5.S",457287,449464,553208,545601
"MAM.PC019-127_6_2-6.S",163441,160765,226809,223403
"MAM.PC019-127_7_2-7.S",36158,35514,43150,42319
"MAM.PC019-127_8_2-8.S",76497,75193,92734,91423
"MAM.PC019-129_1_2-1.S",1261,1195,1295,1219
"MAM.PC019-129_2_2-2.S",90035,89109,84937,84000
"MAM.PC019-129_3_2-3.S",152,140,123,108
"MAM.PC019-129_4_2-4.S",9,9,7,5
"MAM.PC019-129_5_2-5.S",521950,511928,593499,583505
"MAM.PC019-129_6_2-6.S",0,0,2,0
"MAM.PC019-129_7_2-7.S",29266,28993,28988,28742
"MAM.PC019-129_8_2-8.S",22932,22613,21977,21704
"MAM.PC019-131_1_2-1.S",148649,146794,164453,162555
"MAM.PC019-131_2_2-2.S",51462,50681,57560,56860
"MAM.PC019-131_3_2-3.S",0,0,0,0
"MAM.PC019-131_4_2-4.S",33474,32800,41830,41057
"MAM.PC019-131_5_2-5.S",136841,134668,164437,162184
"MAM.PC019-131_6_2-6.S",6763,6001,6925,5928
"MAM.PC019-131_7_2-7.S",0,0,7,7
"MAM.PC019-131_8_2-8.S",75195,74283,72672,71904
"MAM.PC019-133_1_2-1.S",132168,130404,145576,143609
"MAM.PC019-133_2_2-2.S",0,0,0,0
"MAM.PC019-133_3_2-3.S",10,10,8,5
"MAM.PC019-133_4_2-4.S",21806,21409,27570,27139
"MAM.PC019-133_5_2-5.S",523,503,512,492
"MAM.PC019-133_6_2-6.S",6214,5855,6165,5701
"MAM.PC019-133_7_2-7.S",257,235,264,238
"MAM.PC019-133_8_2-8.S",88700,87470,107417,106277
"MAM.PC019-135_1_2-1.S",1,1,5,4
"MAM.PC019-135_2_2-2.S",364,357,357,355
"MAM.PC019-135_3_2-3.S",4,4,5,3
"MAM.PC019-135_4_2-4.S",0,0,3,3
"MAM.PC019-135_5_2-5.S",195573,192726,200695,197958
"MAM.PC019-135_6_2-6.S",46,42,33,27
"MAM.PC019-135_7_2-7.S",287,271,257,243
"MAM.PC019-135_8_2-8.S",27103,26753,27146,26875
"MAM.PC019-137_1_2-1.S",1501,1301,1528,1289
"MAM.PC019-137_2_2-2.S",29,27,30,24
"MAM.PC019-137_3_2-3.S",66574,64653,66790,65027
"MAM.PC019-137_4_2-4.S",5638,5022,5912,4821
"MAM.PC019-137_5_2-5.S",3314,3014,3325,2778
"MAM.PC019-137_6_2-6.S",7,7,7,4
"MAM.PC019-137_7_2-7.S",134083,131469,161700,159104
"MAM.PC019-137_8_2-8.S",36,31,35,31
"MAM.PC019-139_1_2-1.S",76001,74825,73543,72200
"MAM.PC019-139_2_2-2.S",233,188,239,189
"MAM.PC019-139_3_2-3.S",5141,4981,5760,5579
"MAM.PC019-139_4_2-4.S",256,226,283,226
"MAM.PC019-139_5_2-5.S",9,8,6,6
"MAM.PC019-139_6_2-6.S",8197,7099,7757,5663
"MAM.PC019-139_7_2-7.S",126784,124896,126526,124860
"MAM.PC019-139_8_2-8.S",94390,93167,91199,90145
"MAM.PC019-141_1_2-1.S",235,217,224,189
"MAM.PC019-141_2_2-2.S",83721,81522,100411,97163
"MAM.PC019-141_3_2-3.S",4,2,4,3
"MAM.PC019-141_4_2-4.S",42,38,42,30
"MAM.PC019-141_5_2-5.S",149368,146994,168732,165937
"MAM.PC019-141_6_2-6.S",100473,99148,108913,107583
"MAM.PC019-141_7_2-7.S",61090,60255,71134,70143
"MAM.PC019-141_8_2-8.S",27317,26876,30182,29763
"MAM.PC019-143_1_3-1.S",73414,72352,77194,76167
"MAM.PC019-143_2_3-2.S",196605,193439,194707,191825
"MAM.PC019-143_3_3-3.S",103688,101957,99375,97842
"MAM.PC019-143_4_3-4.S",99560,98241,110103,108790
"MAM.PC019-143_5_3-5.S",44015,43558,48534,48032
"MAM.PC019-143_6_3-6.S",73134,71805,81831,80442
"MAM.PC019-143_7_3-7.S",138506,136416,154462,152070
"MAM.PC019-143_8_3-8.S",193804,190991,212375,209354
"MAM.PC019-145_1_3-1.S",133,117,101,85
"MAM.PC019-145_2_3-2.S",245,217,232,183
"MAM.PC019-145_3_3-3.S",3,3,0,0
"MAM.PC019-145_4_3-4.S",3,2,3,3
"MAM.PC019-145_5_3-5.S",0,0,2,0
"MAM.PC019-145_6_3-6.S",56530,55648,59551,58589
"MAM.PC019-145_7_3-7.S",62091,60581,63428,61738
"MAM.PC019-145_8_3-8.S",3559,3468,3632,3514
"MAM.PC019-147_1_3-1.S",916,886,874,846
"MAM.PC019-147_2_3-2.S",5,4,3,3
"MAM.PC019-147_3_3-3.S",1031,953,1079,922
"MAM.PC019-147_4_3-4.S",30,27,22,17
"MAM.PC019-147_5_3-5.S",54076,53420,62425,61627
"MAM.PC019-147_6_3-6.S",41314,40581,45843,45003
"MAM.PC019-147_7_3-7.S",197474,194516,202866,200140
"MAM.PC019-147_8_3-8.S",186,170,187,154
"MAM.PC019-149_1_3-1.S",24,23,36,26
"MAM.PC019-149_2_3-2.S",750,650,673,526
"MAM.PC019-149_3_3-3.S",6141,5588,6987,5969
"MAM.PC019-149_4_3-4.S",101,95,98,79
"MAM.PC019-149_5_3-5.S",3148,2757,3110,2619
"MAM.PC019-149_6_3-6.S",62,59,61,48
"MAM.PC019-149_7_3-7.S",17,12,20,15
"MAM.PC019-149_8_3-8.S",88868,86653,83992,81868
"MAM.PC019-151_1_3-1.S",1,1,2,1
"MAM.PC019-151_2_3-2.S",72,66,101,75
"MAM.PC019-151_3_3-3.S",1499,1217,1473,1176
"MAM.PC019-151_4_3-4.S",0,0,1,1
"MAM.PC019-151_5_3-5.S",335,286,294,237
"MAM.PC019-151_6_3-6.S",519,473,580,486
"MAM.PC019-151_7_3-7.S",10307,8949,10209,8369
"MAM.PC019-151_8_3-8.S",288,263,307,252
"MAM.PC019-153_1_3-1.S",70875,69955,73487,72554
"MAM.PC019-153_2_3-2.S",83529,82236,80328,79266
"MAM.PC019-153_3_3-3.S",314,278,278,226
"MAM.PC019-153_4_3-4.S",50716,50129,50611,49959
"MAM.PC019-153_5_3-5.S",1320,1178,1277,1092
"MAM.PC019-153_6_3-6.S",0,0,1,0
"MAM.PC019-153_7_3-7.S",0,0,1,0
"MAM.PC019-153_8_3-8.S",17,13,16,12
"MAM.PC019-155_1_3-1.S",336,326,328,324
"MAM.PC019-155_2_3-2.S",1137,1018,1273,1050
"MAM.PC019-155_3_3-3.S",11623,11204,11818,11208
"MAM.PC019-155_4_3-4.S",16,14,25,23
"MAM.PC019-155_5_3-5.S",1571,1424,1673,1432
"MAM.PC019-155_6_3-6.S",34145,33302,38056,36962
"MAM.PC019-155_7_3-7.S",14,12,10,9
"MAM.PC019-155_8_3-8.S",102,100,120,120
"MAM.PC019-157_1_3-1.S",52843,52231,52245,51731
"MAM.PC019-157_2_3-2.S",1169,1034,1130,937
"MAM.PC019-157_3_3-3.S",1106,999,1071,904
"MAM.PC019-157_4_3-4.S",17,16,14,13
"MAM.PC019-157_5_3-5.S",36189,35794,35911,35592
"MAM.PC019-157_6_3-6.S",49971,49208,54300,53593
"MAM.PC019-157_7_3-7.S",1,1,1,1
"MAM.PC019-157_8_3-8.S",84703,82769,101335,99106
"MAM.PC019-159_1_3-1.S",55,52,78,76
"MAM.PC019-159_2_3-2.S",2,2,0,0
"MAM.PC019-159_3_3-3.S",16,16,16,16
"MAM.PC019-159_4_3-4.S",59,56,60,53
"MAM.PC019-159_5_3-5.S",92527,91214,99848,98391
"MAM.PC019-159_6_3-6.S",985,913,1027,843
"MAM.PC019-159_7_3-7.S",35205,34759,45414,44843
"MAM.PC019-159_8_3-8.S",112509,110547,119759,117610
"MAM.PC019-161_1_3-1.S",9,8,16,12
"MAM.PC019-161_2_3-2.S",595,568,610,569
"MAM.PC019-161_3_3-3.S",266838,262808,256043,252124
"MAM.PC019-161_4_3-4.S",352,319,355,304
"MAM.PC019-161_5_3-5.S",20,17,30,25
"MAM.PC019-161_6_3-6.S",52,50,69,58
"MAM.PC019-161_7_3-7.S",8,6,6,3
"MAM.PC019-161_8_3-8.S",1779,1610,1841,1520
"MAM.PC019-163_1_3-1.S",10,8,6,3
"MAM.PC019-163_2_3-2.S",41044,40294,44472,43628
"MAM.PC019-163_3_3-3.S",2,2,2,2
"MAM.PC019-163_4_3-4.S",225,202,249,216
"MAM.PC019-163_5_3-5.S",42986,42392,43631,43015
"MAM.PC019-163_6_3-6.S",37325,36750,40687,40045
"MAM.PC019-163_7_3-7.S",38,36,38,31
"MAM.PC019-163_8_3-8.S",164104,161578,161884,159823
"MAM.PC019-165_1_3-1.S",84446,83002,87849,86344
"MAM.PC019-165_2_3-2.S",34,34,32,29
"MAM.PC019-165_3_3-3.S",63221,60619,60330,57823
"MAM.PC019-165_4_3-4.S",267,249,324,267
"MAM.PC019-165_5_3-5.S",24703,24241,29361,28700
"MAM.PC019-165_6_3-6.S",108604,106907,137680,135792
"MAM.PC019-165_7_3-7.S",18871,18692,18716,18490
"MAM.PC019-165_8_3-8.S",4274,3712,4255,3471
"MAM.PC019-167_1_3-1.S",201,173,214,166
"MAM.PC019-167_2_3-2.S",206,195,208,173
"MAM.PC019-167_3_3-3.S",12,11,17,13
"MAM.PC019-167_4_3-4.S",210513,204768,239759,233368
"MAM.PC019-167_5_3-5.S",7,6,13,12
"MAM.PC019-167_6_3-6.S",42052,41032,45544,44431
"MAM.PC019-167_7_3-7.S",539,492,452,389
"MAM.PC019-167_8_3-8.S",9295,7978,9103,7278
"MAM.PC019-169_1_3-1.S",274,251,281,238
"MAM.PC019-169_2_3-2.S",73,68,89,72
"MAM.PC019-169_3_3-3.S",80,72,78,61
"MAM.PC019-169_4_3-4.S",5750,5096,6219,5250
"MAM.PC019-169_5_3-5.S",39365,39010,35546,35186
"MAM.PC019-169_6_3-6.S",1,1,0,0
"MAM.PC019-169_7_3-7.S",2,2,2,2
"MAM.PC019-169_8_3-8.S",6828,6672,6880,6730
"MAM.PC019-171_1_3-1.S",572,524,571,492
"MAM.PC019-171_2_3-2.S",43620,42921,46136,45347
"MAM.PC019-171_3_3-3.S",236778,232265,285600,280217
"MAM.PC019-171_4_3-4.S",160780,159020,164809,162981
"MAM.PC019-171_5_3-5.S",172498,169443,188254,184911
"MAM.PC019-171_6_3-6.S",38,33,37,29
"MAM.PC019-171_7_3-7.S",59,54,53,46
"MAM.PC019-171_8_3-8.S",163639,161375,174482,171996
"MAM.PC019-173_1_3-1.S",0,0,0,0
"MAM.PC019-173_2_3-2.S",90,82,87,69
"MAM.PC019-173_3_3-3.S",171008,168280,176438,173876
"MAM.PC019-173_4_3-4.S",19,17,9,9
"MAM.PC019-173_5_3-5.S",67093,66439,66786,66229
"MAM.PC019-173_6_3-6.S",18,17,31,27
"MAM.PC019-173_7_3-7.S",213,193,258,203
"MAM.PC019-173_8_3-8.S",18,17,22,21
"MAM.PC019-175_1_3-1.S",582,550,611,575
"MAM.PC019-175_2_3-2.S",1,1,0,0
"MAM.PC019-175_3_3-3.S",8458,7749,8956,7699
"MAM.PC019-175_4_3-4.S",15,15,20,16
"MAM.PC019-175_5_3-5.S",19468,19198,22643,22314
"MAM.PC019-175_6_3-6.S",7,3,19,13
"MAM.PC019-175_7_3-7.S",35,33,31,27
"MAM.PC019-175_8_3-8.S",253,226,280,242
"MAM.PC019-177_1_3-1.S",185110,182139,218524,214996
"MAM.PC019-177_2_3-2.S",89081,87825,82407,81062
"MAM.PC019-177_3_3-3.S",153,133,206,162
"MAM.PC019-177_4_3-4.S",255082,250527,303306,297822
"MAM.PC019-177_5_3-5.S",361,318,369,322
"MAM.PC019-177_6_3-6.S",6,4,5,4
"MAM.PC019-177_7_3-7.S",122708,121196,131463,129919
"MAM.PC019-177_8_3-8.S",40087,39496,38220,37689
"MAM.PC019-179_1_3-1.S",2433,2285,2517,2262
"MAM.PC019-179_2_3-2.S",1152,1135,1253,1227
"MAM.PC019-179_3_3-3.S",88,83,76,55
"MAM.PC019-179_4_3-4.S",3823,3351,3824,3192
"MAM.PC019-179_5_3-5.S",115978,114395,108442,107193
"MAM.PC019-179_6_3-6.S",13,13,17,13
"MAM.PC019-179_7_3-7.S",92046,90714,99609,98268
"MAM.PC019-179_8_3-8.S",35,31,42,31
"MAM.PC019-181_1_3-1.S",85,80,99,84
"MAM.PC019-181_2_3-2.S",44848,44218,41823,41251
"MAM.PC019-181_3_3-3.S",99,90,92,73
"MAM.PC019-181_4_3-4.S",212961,209641,222860,219884
"MAM.PC019-181_5_3-5.S",165946,163635,158217,155827
"MAM.PC019-181_6_3-6.S",104,85,102,77
"MAM.PC019-181_7_3-7.S",4,4,7,4
"MAM.PC019-181_8_3-8.S",94761,92850,87938,86222
"MAM.PC019-183_1_3-1.S",766,709,776,658
"MAM.PC019-183_2_3-2.S",12,12,14,11
"MAM.PC019-183_3_3-3.S",0,0,1,1
"MAM.PC019-183_4_3-4.S",565,510,517,426
"MAM.PC019-183_5_3-5.S",2829,2704,2998,2783
"MAM.PC019-183_6_3-6.S",9,9,15,13
"MAM.PC019-183_7_3-7.S",2,2,0,0
"MAM.PC019-183_8_3-8.S",6209,6097,5584,5484
"MAM.PC019-185_1_3-1.S",13,9,3,3
"MAM.PC019-185_2_3-2.S",22670,22334,24706,24391
"MAM.PC019-185_3_3-3.S",6488,6058,7161,6431
"MAM.PC019-185_4_3-4.S",106622,104921,118085,116033
"MAM.PC019-185_5_3-5.S",394,360,424,374
"MAM.PC019-185_6_3-6.S",7,7,4,4
"MAM.PC019-185_7_3-7.S",9472,9362,10275,10168
"MAM.PC019-185_8_3-8.S",1,1,0,0
"MAM.PC019-187_1_3-1.S",5,4,3,3
"MAM.PC019-187_2_3-2.S",69,68,75,74
"MAM.PC019-187_3_3-3.S",102771,101524,110362,109032
"MAM.PC019-187_4_3-4.S",64066,63407,64570,63909
"MAM.PC019-187_5_3-5.S",46,42,46,40
"MAM.PC019-187_6_3-6.S",146649,144888,145945,144142
"MAM.PC019-187_7_3-7.S",32601,32111,30553,30023
"MAM.PC019-187_8_3-8.S",50853,50285,48304,47765
"MAM.PC019-189_1_3-1.S",228,210,218,194
"MAM.PC019-189_2_3-2.S",26,23,36,31
"MAM.PC019-189_3_3-3.S",3,2,5,3
"MAM.PC019-189_4_3-4.S",394,364,387,344
"MAM.PC019-189_5_3-5.S",85023,83426,89571,87967
"MAM.PC019-189_6_3-6.S",1746,1693,1859,1785
"MAM.PC019-189_7_3-7.S",7577,7019,8047,6919
"MAM.PC019-189_8_3-8.S",65365,64697,70045,69054
"MAM.PC019-191_1_3-1.S",1294,1190,1331,1140
"MAM.PC019-191_2_3-2.S",29824,29442,27432,26979
"MAM.PC019-191_3_3-3.S",239,237,231,227
"MAM.PC019-191_4_3-4.S",87,80,91,74
"MAM.PC019-191_5_3-5.S",71556,70951,66716,66077
"MAM.PC019-191_6_3-6.S",1031,920,1028,845
"MAM.PC019-191_7_3-7.S",25972,25328,29853,29152
"MAM.PC019-191_8_3-8.S",44209,43608,43415,42644
"MAM.PC019-193_1_3-1.S",353,309,346,302
"MAM.PC019-193_2_3-2.S",23566,23159,24790,24348
"MAM.PC019-193_3_3-3.S",102,88,89,77
"MAM.PC019-193_4_3-4.S",97134,95336,116778,114838
"MAM.PC019-193_5_3-5.S",1137,986,1117,911
"MAM.PC019-193_6_3-6.S",51976,50301,50991,49167
"MAM.PC019-193_7_3-7.S",29008,28554,31904,31421
"MAM.PC019-193_8_3-8.S",19582,19367,19144,18945
"MAM.PC019-195_1_3-1.S",175659,171412,169718,165813
"MAM.PC019-195_2_3-2.S",10,10,16,13
"MAM.PC019-195_3_3-3.S",216260,213680,223484,220534
"MAM.PC019-195_4_3-4.S",22195,21662,22847,22161
"MAM.PC019-195_5_3-5.S",6814,6677,7960,7783
"MAM.PC019-195_6_3-6.S",12,11,13,10
"MAM.PC019-195_7_3-7.S",15,13,16,15
"MAM.PC019-195_8_3-8.S",3,3,4,0
"MAM.PC019-197_1_3-1.S",196399,189862,222875,214547
"MAM.PC019-197_2_3-2.S",24590,23864,23366,22645
"MAM.PC019-197_3_3-3.S",4295,3865,4385,3625
"MAM.PC019-197_4_3-4.S",48353,47770,50020,49387
"MAM.PC019-197_5_3-5.S",147436,145297,157141,155178
"MAM.PC019-197_6_3-6.S",8,7,17,11
"MAM.PC019-197_7_3-7.S",11,10,13,11
"MAM.PC019-197_8_3-8.S",8,7,3,2
"MAM.PC019-199_1_3-1.S",4928,4797,4856,4661
"MAM.PC019-199_2_3-2.S",15,15,9,9
"MAM.PC019-199_3_3-3.S",46,42,54,46
"MAM.PC019-199_4_3-4.S",66781,66135,68989,68259
"MAM.PC019-199_5_3-5.S",163,154,150,126
"MAM.PC019-199_6_3-6.S",126428,124572,134135,131852
"MAM.PC019-199_7_3-7.S",5,4,5,5
"MAM.PC019-199_8_3-8.S",485,447,464,397
"MAM.PC019-201_1_3-1.S",70481,69424,68456,67421
"MAM.PC019-201_2_3-2.S",28856,28373,30501,30003
"MAM.PC019-201_3_3-3.S",0,0,0,0
"MAM.PC019-201_4_3-4.S",0,0,0,0
"MAM.PC019-201_5_3-5.S",22237,21898,23555,23204
"MAM.PC019-201_6_3-6.S",22539,21857,26706,25802
"MAM.PC019-201_7_3-7.S",86611,84771,89885,87887
"MAM.PC019-201_8_3-8.S",79195,78082,81060,79704
"MAM.PC019-203_1_3-1.S",34303,33602,38244,37335
"MAM.PC019-203_2_3-2.S",59943,58823,70502,68883
"MAM.PC019-203_3_3-3.S",40400,39530,43785,42951
"MAM.PC019-203_4_3-4.S",37999,37628,38808,38385
"MAM.PC019-203_5_3-5.S",282,258,249,215
"MAM.PC019-203_6_3-6.S",75825,74315,74097,72376
"MAM.PC019-203_7_3-7.S",80299,78661,87109,85168
"MAM.PC019-203_8_3-8.S",156333,154557,164592,162521
"MAM.PC019-205_1_3-1.S",65562,63915,74303,72583
"MAM.PC019-205_2_3-2.S",250,223,217,185
"MAM.PC019-205_3_3-3.S",51808,50986,51014,50246
"MAM.PC019-205_4_3-4.S",1,1,0,0
"MAM.PC019-205_5_3-5.S",1,1,0,0
"MAM.PC019-205_6_3-6.S",44719,44129,42331,41848
"MAM.PC019-205_7_3-7.S",119034,116019,133864,130086
"MAM.PC019-205_8_3-8.S",0,0,1,1
"MAM.PC019-207_1_3-1.S",130250,128217,124935,122993
"MAM.PC019-207_2_3-2.S",35,34,31,21
"MAM.PC019-207_3_3-3.S",223,193,198,161
"MAM.PC019-207_4_3-4.S",42,38,37,33
"MAM.PC019-207_5_3-5.S",0,0,2,2
"MAM.PC019-207_6_3-6.S",93,79,96,82
"MAM.PC019-207_7_3-7.S",71219,70057,68214,67239
"MAM.PC019-207_8_3-8.S",4,4,5,4
"MAM.PC019-209_1_3-1.S",90005,88656,82552,81316
"MAM.PC019-209_2_3-2.S",1760,1461,1744,1364
"MAM.PC019-209_3_3-3.S",6,6,13,8
"MAM.PC019-209_4_3-4.S",99002,97090,106083,104111
