"","SenseDemultiplex","SenseStripped","AntiSenseDemultiplex","AntSenseStripped"
"MAM.IS-GC6-172-7-3.7.S",81973,80742,81667,80164
"MAM.IS-GC6-172-8-3.8.S",524,518,494,490
"MAM.IS-GC6-176-1-2.1.S",43166,42402,41533,40717
"MAM.IS-GC6-176-2-2.2.S",18684,18487,18258,18064
"MAM.IS-GC6-176-3-2.3.S",3496,3458,3043,3022
"MAM.IS-GC6-176-4-2.4.S",0,0,0,0
"MAM.IS-GC6-176-5-2.5.S",57117,56059,55897,54888
"MAM.IS-GC6-176-6-2.6.S",79551,78068,81683,80104
"MAM.IS-GC6-176-7-2.7.S",38219,37466,35730,35031
"MAM.IS-GC6-176-8-2.8.S",55200,54212,47733,46953
"MAM.IS-GC6-180-1-3.1.S",20111,19913,19828,19655
"MAM.IS-GC6-180-2-3.2.S",22915,22677,22052,21845
"MAM.IS-GC6-180-3-3.3.S",65460,64029,74301,72565
"MAM.IS-GC6-180-4-3.4.S",1127,1093,824,795
"MAM.IS-GC6-180-5-3.5.S",202,176,181,163
"MAM.IS-GC6-180-6-3.6.S",1,1,0,0
"MAM.IS-GC6-180-7-3.7.S",52219,51358,61434,60253
"MAM.IS-GC6-180-8-3.8.S",64242,63433,66870,65943
"MAM.IS-GC6-184-1-2.1.S",15649,15332,16939,16673
"MAM.IS-GC6-184-2-2.2.S",51661,50879,49899,49131
"MAM.IS-GC6-184-3-2.3.S",41871,41257,40633,39993
"MAM.IS-GC6-184-4-2.4.S",71311,70477,70949,69935
"MAM.IS-GC6-184-5-2.5.S",81332,80570,82084,81128
"MAM.IS-GC6-184-6-2.6.S",114,111,111,111
"MAM.IS-GC6-184-7-2.7.S",32793,32480,29367,29045
"MAM.IS-GC6-184-8-2.8.S",68757,67958,69426,68674
"MAM.IS-GC6-188-1-3.1.S",7,7,7,7
"MAM.IS-GC6-188-2-3.2.S",3,3,1,1
"MAM.IS-GC6-188-3-3.3.S",43920,42992,42501,41550
"MAM.IS-GC6-188-4-3.4.S",0,0,0,0
"MAM.IS-GC6-188-5-3.5.S",7630,7527,7884,7778
"MAM.IS-GC6-188-6-3.6.S",4,3,2,2
"MAM.IS-GC6-188-7-3.7.S",109808,108018,106765,104901
"MAM.IS-GC6-188-8-3.8.S",99606,98179,87257,85649
"MAM.IS-GC6-192-1-2.1.S",32151,31519,34131,33454
"MAM.IS-GC6-192-2-2.2.S",146626,144355,147161,145149
"MAM.IS-GC6-192-3-2.3.S",50055,49345,43751,43143
"MAM.IS-GC6-192-4-2.4.S",79640,78458,100174,98476
"MAM.IS-GC6-192-5-2.5.S",61725,61039,62561,61841
"MAM.IS-GC6-192-6-2.6.S",24746,24402,21701,21409
"MAM.IS-GC6-192-7-2.7.S",39675,39002,37655,37067
"MAM.IS-GC6-192-8-2.8.S",56115,55319,42886,42292
"MAM.Neg1-1-1.1.S",0,0,0,0
"MAM.Neg1-2-1.2.S",16,14,19,17
"MAM.Neg1-3-1.3.S",1,1,0,0
"MAM.Neg1-4-1.4.S",208,189,227,211
"MAM.Neg1-5-1.5.S",29,24,30,28
"MAM.Neg1-6-1.6.S",0,0,0,0
"MAM.Neg1-7-1.7.S",1,1,2,1
"MAM.Neg1-8-1.8.S",2,2,1,1
"MAM.Neg2-1-1.1.S",334,301,394,371
"MAM.Neg2-2-1.2.S",362,345,344,321
"MAM.Neg2-3-1.3.S",0,0,0,0
"MAM.Neg2-4-1.4.S",474,410,494,450
"MAM.Neg2-5-1.5.S",6,6,5,5
"MAM.Neg2-6-1.6.S",0,0,1,1
"MAM.Neg2-7-1.7.S",1,1,0,0
"MAM.Neg2-8-1.8.S",0,0,0,0
"MAM.Neg3-1-1.1.S",15,11,10,9
"MAM.Neg3-2-1.2.S",126,108,175,156
"MAM.Neg3-3-1.3.S",3,3,2,2
"MAM.Neg3-4-1.4.S",60,53,52,50
"MAM.Neg3-5-1.5.S",0,0,0,0
"MAM.Neg3-6-1.6.S",6,5,4,4
"MAM.Neg3-7-1.7.S",0,0,1,1
"MAM.Neg3-8-1.8.S",772,689,757,672
"MAM.Neg4-1-2.1.S",0,0,0,0
"MAM.Neg4-2-2.2.S",1,0,0,0
"MAM.Neg4-3-2.3.S",1,1,1,1
"MAM.Neg4-4-2.4.S",3,3,2,1
"MAM.Neg4-5-2.5.S",1,1,1,1
"MAM.Neg4-6-2.6.S",14,14,18,16
"MAM.Neg4-7-2.7.S",0,0,2,2
"MAM.Neg4-8-2.8.S",4,4,1,1
"MAM.Neg5-1-2.1.S",1,0,0,0
"MAM.Neg5-2-2.2.S",2,2,6,5
"MAM.Neg5-3-2.3.S",6,6,2,2
"MAM.Neg5-4-2.4.S",0,0,2,2
"MAM.Neg5-5-2.5.S",0,0,2,2
"MAM.Neg5-6-2.6.S",1482,1290,1485,1333
"MAM.Neg5-7-2.7.S",2,2,1,1
"MAM.Neg5-8-2.8.S",0,0,1,1
"MAM.Neg6-1-3.1.S",3,3,1,1
"MAM.Neg6-2-3.2.S",1,1,1,1
"MAM.Neg6-3-3.3.S",59,51,58,53
"MAM.Neg6-4-3.4.S",9,9,8,8
"MAM.Neg6-5-3.5.S",0,0,0,0
"MAM.Neg6-6-3.6.S",1,1,0,0
"MAM.Neg6-7-3.7.S",2,2,2,2
"MAM.Neg6-8-3.8.S",1,1,5,5
"MAM.Neg7-1-3.1.S",84,73,83,79
"MAM.Neg7-2-3.2.S",6,5,10,10
"MAM.Neg7-3-3.3.S",1,1,2,2
"MAM.Neg7-4-3.4.S",98,89,109,98
"MAM.Neg7-5-3.5.S",1,1,0,0
"MAM.Neg7-6-3.6.S",1,1,1,1
"MAM.Neg7-7-3.7.S",2,2,0,0
"MAM.Neg7-8-3.8.S",1,1,1,1
"MAM.Neg8-1-3.1.S",17,15,14,13
"MAM.Neg8-2-3.2.S",3,3,7,6
"MAM.Neg8-3-3.3.S",2,1,4,3
"MAM.Neg8-4-3.4.S",1,1,1,1
"MAM.Neg8-5-3.5.S",0,0,1,1
"MAM.Neg8-6-3.6.S",22,22,27,27
"MAM.Neg8-7-3.7.S",2,2,2,2
"MAM.Neg8-8-3.8.S",1,1,2,2
"MAM.POS1-1-1.1.S",195053,190562,204269,199985
"MAM.POS1-1-2.1.S",40934,40068,42874,42041
"MAM.POS1-1-3.1.S",62976,61724,58982,58056
"MAM.POS1-2-1.2.S",195639,191829,181541,177820
"MAM.POS1-2-2.2.S",114544,112385,115469,112937
"MAM.POS1-2-3.2.S",61805,60717,56516,55381
"MAM.POS1-3-1.3.S",72340,70912,61475,59942
"MAM.POS1-3-2.3.S",32144,31549,27351,26755
"MAM.POS1-3-3.3.S",33270,32432,30838,29825
"MAM.POS1-4-1.4.S",129168,127267,133468,131463
"MAM.POS1-4-2.4.S",24952,24664,24292,23979
"MAM.POS1-4-3.4.S",14048,13777,11848,11601
"MAM.POS1-5-1.5.S",39102,38402,42010,40957
"MAM.POS1-5-2.5.S",26247,25696,28635,28036
"MAM.POS1-5-3.5.S",43593,42828,48601,47674
"MAM.POS1-6-1.6.S",67882,66963,65786,64838
"MAM.POS1-6-2.6.S",32182,31762,30758,30245
"MAM.POS1-6-3.6.S",35511,35127,32471,31590
"MAM.POS1-7-1.7.S",150815,148285,155443,152250
"MAM.POS1-7-2.7.S",43361,42277,46786,45866
"MAM.POS1-7-3.7.S",134605,131968,133427,131018
"MAM.POS1-8-1.8.S",84026,82914,79487,77968
"MAM.POS1-8-2.8.S",27081,26656,21713,21246
"MAM.POS1-8-3.8.S",15154,14914,14362,14112
"MAM.POS3-1-1.1.S",113092,108557,155402,149298
"MAM.POS3-1-2.1.S",98127,95345,101986,98951
"MAM.POS3-1-3.1.S",227,221,202,178
"MAM.POS3-2-1.2.S",165983,163860,166458,163622
"MAM.POS3-2-2.2.S",1300,1275,1265,1174
"MAM.POS3-2-3.2.S",22546,21944,22217,21547
"MAM.POS3-3-1.3.S",71100,70431,72623,71656
"MAM.POS3-3-2.3.S",48687,47474,47415,46411
"MAM.POS3-3-3.3.S",41823,41012,48160,46899
"MAM.POS3-4-1.4.S",98443,97012,100500,97724
"MAM.POS3-4-2.4.S",10966,10813,11216,11070
"MAM.POS3-4-3.4.S",7537,7270,6891,6699
"MAM.POS3-5-1.5.S",41710,41203,42887,42421
"MAM.POS3-5-2.5.S",32292,31346,30959,29614
"MAM.POS3-5-3.5.S",37848,37134,35754,35024
"MAM.POS3-6-1.6.S",88,88,75,75
"MAM.POS3-6-2.6.S",69340,67410,74236,72561
"MAM.POS3-6-3.6.S",10659,10350,22460,21838
"MAM.POS3-7-1.7.S",161611,160053,163792,161922
"MAM.POS3-7-2.7.S",0,0,1,1
"MAM.POS3-7-3.7.S",74668,73891,74200,73208
"MAM.POS3-8-1.8.S",33763,33027,29913,26887
"MAM.POS3-8-2.8.S",15761,15291,14338,13921
"MAM.POS3-8-3.8.S",9817,9475,7225,6962
"pool01-MAM-40.S",0,0,2,2
"pool02-MAM-32.S",2,2,0,0
"pool03-MAM-24.S",0,0,0,0
"pool04-MAM-16.S",3,3,8,8
"pool04-RIZ-16.S",5,4,9,9
"pool05-MAM-08.S",0,0,1,1
"pool05-RIZ-08.S",1,1,1,1
"pool06-MAM-33.S",4,4,6,6
"pool06-RIZ-33.S",3,2,2,2
"pool07-MAM-25.S",3,3,4,4
"pool07-RIZ-25.S",2,2,1,1
"pool08-MAM-17.S",1,1,0,0
"pool08-RIZ-17.S",0,0,0,0
"pool09-MAM-40.S",0,0,1,1
"pool10-MAM-32.S",5,5,1,1
"pool11-MAM-24.S",2,2,3,3
"pool12-EUK-01.S",2,2,0,0
"pool12-EUK-02.S",0,0,1,1
"pool12-EUK-03.S",0,0,0,0
"pool12-EUK-04.S",0,0,0,0
"pool12-EUK-05.S",0,0,0,0
"pool12-EUK-06.S",0,0,2,2
"pool12-EUK-07.S",0,0,0,0
"pool12-EUK-08.S",0,0,2,2
"pool12-EUK-09.S",1,1,0,0
"pool12-EUK-10.S",1,1,2,2
"pool12-EUK-11.S",0,0,1,1
"pool12-EUK-12.S",0,0,2,2
"pool12-EUK-13.S",1,1,1,1
"pool12-EUK-14.S",0,0,2,2
"pool12-EUK-15.S",0,0,0,0
"pool12-EUK-16.S",0,0,0,0
"pool12-EUK-17.S",1,1,0,0
"pool12-EUK-18.S",0,0,2,2
"pool12-EUK-19.S",0,0,2,2
"pool12-EUK-20.S",2,2,0,0
"pool12-EUK-21.S",1,1,0,0
"pool12-EUK-22.S",1,1,0,0
"pool12-EUK-23.S",1,1,0,0
"pool12-EUK-24.S",1,1,2,2
"pool12-EUK-25.S",0,0,1,1
"pool12-EUK-26.S",0,0,1,1
"pool12-EUK-27.S",0,0,1,1
"pool12-EUK-28.S",1,1,0,0
"pool12-EUK-29.S",0,0,0,0
"pool12-EUK-30.S",0,0,0,0
"pool12-EUK-31.S",0,0,0,0
"pool12-EUK-32.S",0,0,0,0
"pool12-EUK-33.S",0,0,2,2
"pool12-EUK-34.S",0,0,0,0
"pool12-EUK-35.S",0,0,2,2
"pool12-EUK-36.S",1,1,0,0
"pool12-EUK-37.S",0,0,0,0
"pool12-EUK-38.S",0,0,0,0
"pool12-EUK-39.S",0,0,0,0
"pool12-EUK-40.S",0,0,0,0
"pool12-MAM-16.S",0,0,0,0
"pool12-RIZ-16.S",3,1,0,0
"pool13-MAM-08.S",2,2,1,1
"pool13-RIZ-08.S",0,0,1,0
"pool14-MAM-33.S",14,14,13,12
"pool14-RIZ-33.S",9,9,17,17
"pool15-MAM-25.S",0,0,1,1
"pool15-RIZ-25.S",1,1,0,0
"pool16-MAM-17.S",0,0,1,1
"pool16-RIZ-17.S",0,0,1,1
"pool17-MAM-40.S",2,2,1,1
"pool17-RIZ-40.S",5,5,1,1
"pool18-MAM-32.S",0,0,2,2
"pool18-RIZ-32.S",2,1,3,3
"pool19-MAM-24.S",1,1,1,1
"pool19-RIZ-24.S",2277,2199,2059,2004
"pool20-MAM-16.S",0,0,0,0
"pool20-RIZ-16.S",0,0,0,0
"pool21-MAM-08.S",0,0,0,0
"pool21-RIZ-08.S",0,0,1,1
"pool22-MAM-33.S",2,2,1,1
"pool22-RIZ-33.S",1,1,1,0
"pool23-MAM-25.S",3,3,0,0
"pool23-RIZ-25.S",5,5,0,0
"pool24-MAM-17.S",4,4,1,1
"pool24-RIZ-17.S",0,0,0,0
"pool25-MAM-01.S",0,0,0,0
"pool25-MAM-02.S",2,2,1,1
"pool25-MAM-03.S",0,0,0,0
"pool25-MAM-04.S",2,2,0,0
"pool25-MAM-05.S",1,1,0,0
"pool25-MAM-06.S",1,1,0,0
"pool25-MAM-07.S",1,1,1,1
"pool25-MAM-08.S",0,0,0,0
"pool25-MAM-09.S",0,0,0,0
"pool25-MAM-10.S",0,0,0,0
"pool25-MAM-11.S",0,0,1,1
"pool25-MAM-12.S",0,0,0,0
"pool25-MAM-13.S",2,2,0,0
"pool25-MAM-14.S",0,0,0,0
"pool25-MAM-15.S",2,2,0,0
"pool25-MAM-16.S",0,0,0,0
"pool25-MAM-17.S",0,0,0,0
"pool25-MAM-18.S",1,1,2,2
"pool25-MAM-19.S",0,0,1,1
"pool25-MAM-20.S",0,0,0,0
"pool25-MAM-21.S",0,0,0,0
"pool25-MAM-22.S",1,1,0,0
"pool25-MAM-23.S",1,1,0,0
"pool25-MAM-24.S",0,0,0,0
"pool25-MAM-25.S",1,1,3,3
"pool25-MAM-26.S",1,1,2,2
"pool25-MAM-27.S",0,0,0,0
"pool25-MAM-28.S",1,1,1,1
"pool25-MAM-29.S",1,1,0,0
"pool25-MAM-30.S",2,2,2,2
"pool25-MAM-31.S",0,0,1,1
"pool25-MAM-32.S",1,1,0,0
"pool25-MAM-33.S",2,2,0,0
"pool25-MAM-34.S",0,0,4,4
"pool25-MAM-35.S",0,0,2,2
"pool25-MAM-36.S",0,0,0,0
"pool25-MAM-37.S",0,0,0,0
"pool25-MAM-38.S",1,1,0,0
"pool25-MAM-39.S",0,0,2,2
"pool25-MAM-40.S",0,0,0,0
"pool25-RIZ-01.S",0,0,0,0
"pool25-RIZ-02.S",0,0,1,1
"pool25-RIZ-03.S",1,1,1,1
"pool25-RIZ-04.S",1,1,0,0
"pool25-RIZ-05.S",0,0,0,0
"pool25-RIZ-06.S",5,5,3,3
"pool25-RIZ-07.S",0,0,0,0
"pool25-RIZ-08.S",0,0,0,0
"pool25-RIZ-09.S",1,1,2,2
"pool25-RIZ-10.S",0,0,0,0
"pool25-RIZ-11.S",1,1,0,0
"pool25-RIZ-12.S",1,1,0,0
"pool25-RIZ-13.S",0,0,0,0
"pool25-RIZ-14.S",0,0,1,1
"pool25-RIZ-15.S",0,0,1,1
"pool25-RIZ-16.S",0,0,0,0
"pool25-RIZ-17.S",0,0,0,0
"pool25-RIZ-18.S",1,1,2,2
"pool25-RIZ-19.S",0,0,0,0
"pool25-RIZ-20.S",0,0,0,0
"pool25-RIZ-21.S",0,0,1,1
"pool25-RIZ-22.S",5,5,5,5
"pool25-RIZ-23.S",3,3,1,1
"pool25-RIZ-24.S",2,2,0,0
"pool25-RIZ-25.S",1,1,0,0
"pool25-RIZ-26.S",0,0,3,3
"pool25-RIZ-27.S",0,0,0,0
"pool25-RIZ-28.S",0,0,0,0
"pool25-RIZ-29.S",1,1,0,0
"pool25-RIZ-30.S",3,3,2,2
"pool25-RIZ-31.S",3,3,1,1
"pool25-RIZ-32.S",1,1,2,1
"pool25-RIZ-33.S",0,0,0,0
"pool25-RIZ-34.S",0,0,0,0
"pool25-RIZ-35.S",0,0,3,3
"pool25-RIZ-36.S",0,0,0,0
"pool25-RIZ-37.S",0,0,0,0
"pool25-RIZ-38.S",2,2,3,3
"pool25-RIZ-39.S",3,3,2,2
"pool25-RIZ-40.S",0,0,2,2
"RIZ.B1-1-1.1.S",41761,41064,46146,45503
"RIZ.B1-2-1.2.S",5,5,2,2
"RIZ.B1-3-1.3.S",3,3,3,3
"RIZ.B1-4-1.4.S",30,29,41,40
"RIZ.B1-5-1.5.S",3,3,3,3
"RIZ.B1-6-1.6.S",2,2,3,3
"RIZ.B1-7-1.7.S",2,2,1,1
"RIZ.B1-8-1.8.S",4,4,1,1
"RIZ.B2-1-1.1.S",2,2,1,1
"RIZ.B2-2-1.2.S",50,46,42,38
"RIZ.B2-3-1.3.S",16662,16407,16967,16773
"RIZ.B2-4-1.4.S",15,15,16,16
"RIZ.B2-5-1.5.S",2,2,4,4
"RIZ.B2-6-1.6.S",88414,87545,89509,88654
"RIZ.B2-7-1.7.S",1254,1160,1238,1180
"RIZ.B2-8-1.8.S",13,11,16,16
"RIZ.B3-1-2.1.S",14034,13812,12935,12743
"RIZ.B3-2-2.2.S",1,1,0,0
"RIZ.B3-3-2.3.S",0,0,0,0
"RIZ.B3-4-2.4.S",0,0,1,1
"RIZ.B3-5-2.5.S",1,1,1,1
"RIZ.B3-6-2.6.S",6,6,6,5
"RIZ.B3-7-2.7.S",0,0,0,0
"RIZ.B3-8-2.8.S",1,1,1,1
"RIZ.B4-1-2.1.S",0,0,0,0
"RIZ.B4-2-2.2.S",11920,11688,11603,11367
"RIZ.B4-3-2.3.S",14379,14080,12341,12116
"RIZ.B4-4-2.4.S",0,0,0,0
"RIZ.B4-5-2.5.S",50068,49361,51058,50443
"RIZ.B4-6-2.6.S",63745,63048,70750,70153
"RIZ.B4-7-2.7.S",878,858,940,926
"RIZ.B4-8-2.8.S",10524,10335,9468,9291
"RIZ.B5-1-2.1.S",1,1,1,1
"RIZ.B5-2-2.2.S",1,1,4,4
"RIZ.B5-3-2.3.S",2,1,0,0
"RIZ.B5-4-2.4.S",0,0,0,0
"RIZ.B5-5-2.5.S",15,14,5,5
"RIZ.B5-6-2.6.S",76811,75550,83091,81978
"RIZ.B5-7-2.7.S",4,4,5,4
"RIZ.B5-8-2.8.S",1,1,5,5
"RIZ.B6-1-3.1.S",1,1,0,0
"RIZ.B6-2-3.2.S",31529,31028,31645,31172
"RIZ.B6-3-3.3.S",682,661,674,652
"RIZ.B6-4-3.4.S",3,2,1,1
"RIZ.B6-5-3.5.S",0,0,0,0
"RIZ.B6-6-3.6.S",1,1,1,1
"RIZ.B6-7-3.7.S",5,5,2,2
"RIZ.B6-8-3.8.S",21466,21154,20711,20443
"RIZ.B7-1-3.1.S",5,5,9,9
"RIZ.B7-2-3.2.S",60,53,69,64
"RIZ.B7-3-3.3.S",1045,946,1127,997
"RIZ.B7-4-3.4.S",1,1,3,3
"RIZ.B7-5-3.5.S",471,442,507,487
"RIZ.B7-6-3.6.S",5837,5520,6230,5994
"RIZ.B7-7-3.7.S",1,0,4,4
"RIZ.B7-8-3.8.S",1,1,3,3
"RIZ.B8-1-3.1.S",1,1,0,0
"RIZ.B8-2-3.2.S",0,0,1,1
"RIZ.B8-3-3.3.S",262,258,335,329
"RIZ.B8-4-3.4.S",0,0,0,0
"RIZ.B8-5-3.5.S",20680,20302,20326,19964
"RIZ.B8-6-3.6.S",3,3,0,0
"RIZ.B8-7-3.7.S",1,1,0,0
"RIZ.B8-8-3.8.S",5,5,1,1
"RIZ.IS-GC1-000-1-1.1.S",46147,45129,48573,47595
"RIZ.IS-GC1-000-2-1.2.S",65834,61715,71421,67065
"RIZ.IS-GC1-000-3-1.3.S",63787,56112,62652,55128
"RIZ.IS-GC1-000-4-1.4.S",40210,39446,45530,44799
"RIZ.IS-GC1-000-5-1.5.S",4,4,10,9
"RIZ.IS-GC1-000-6-1.6.S",80,78,81,78
"RIZ.IS-GC1-000-7-1.7.S",111344,106448,104353,99661
"RIZ.IS-GC1-000-8-1.8.S",100,94,118,110
"RIZ.IS-GC1-004-1-3.1.S",11058,10682,9562,8973
"RIZ.IS-GC1-004-2-3.2.S",147516,145291,153791,151708
"RIZ.IS-GC1-004-3-3.3.S",2563,2525,3492,3428
"RIZ.IS-GC1-004-4-3.4.S",56999,55323,37900,37109
"RIZ.IS-GC1-004-5-3.5.S",74173,73081,72145,71277
"RIZ.IS-GC1-004-6-3.6.S",148,139,117,110
"RIZ.IS-GC1-004-7-3.7.S",14,12,13,9
"RIZ.IS-GC1-004-8-3.8.S",30747,30231,38699,38202
"RIZ.IS-GC1-008-1-1.1.S",988,5,987,11
"RIZ.IS-GC1-008-2-1.2.S",4172,3699,4333,3975
"RIZ.IS-GC1-008-3-1.3.S",1431,17,1540,10
"RIZ.IS-GC1-008-4-1.4.S",526,512,509,501
"RIZ.IS-GC1-008-5-1.5.S",59,30,68,31
"RIZ.IS-GC1-008-6-1.6.S",42147,41019,34479,33581
"RIZ.IS-GC1-008-7-1.7.S",90,88,77,76
"RIZ.IS-GC1-008-8-1.8.S",555,150,515,136
"RIZ.IS-GC1-012-1-3.1.S",4,3,3,3
"RIZ.IS-GC1-012-2-3.2.S",62448,61155,57534,56389
"RIZ.IS-GC1-012-3-3.3.S",45367,44422,41066,40524
"RIZ.IS-GC1-012-4-3.4.S",205,196,129,123
"RIZ.IS-GC1-012-5-3.5.S",0,0,0,0
"RIZ.IS-GC1-012-6-3.6.S",2524,2444,1919,1888
"RIZ.IS-GC1-012-7-3.7.S",67694,66258,60181,59066
"RIZ.IS-GC1-012-8-3.8.S",5535,5338,4789,4651
"RIZ.IS-GC1-016-1-1.1.S",308,12,339,17
"RIZ.IS-GC1-016-2-1.2.S",142,128,161,142
"RIZ.IS-GC1-016-3-1.3.S",8915,8344,7927,7185
"RIZ.IS-GC1-016-4-1.4.S",58074,57112,50909,50267
"RIZ.IS-GC1-016-5-1.5.S",13779,12870,11984,10836
"RIZ.IS-GC1-016-6-1.6.S",9,9,5,5
"RIZ.IS-GC1-016-7-1.7.S",36,31,57,45
"RIZ.IS-GC1-016-8-1.8.S",36,33,30,27
"RIZ.IS-GC1-020-1-3.1.S",3,2,2,1
"RIZ.IS-GC1-020-2-3.2.S",61413,59588,60337,58593
"RIZ.IS-GC1-020-3-3.3.S",995,800,994,769
"RIZ.IS-GC1-020-4-3.4.S",1868,1716,1778,1692
"RIZ.IS-GC1-020-5-3.5.S",214,70,144,35
"RIZ.IS-GC1-020-6-3.6.S",110,30,116,30
"RIZ.IS-GC1-020-7-3.7.S",126,94,145,106
"RIZ.IS-GC1-020-8-3.8.S",16,16,7,6
"RIZ.IS-GC1-024-1-1.1.S",44480,42816,36483,35642
"RIZ.IS-GC1-024-2-1.2.S",602,594,537,531
"RIZ.IS-GC1-024-3-1.3.S",92,2,92,2
"RIZ.IS-GC1-024-4-1.4.S",70,50,86,60
"RIZ.IS-GC1-024-5-1.5.S",14,0,13,0
"RIZ.IS-GC1-024-6-1.6.S",19,10,17,7
"RIZ.IS-GC1-024-7-1.7.S",106894,104295,94776,92700
"RIZ.IS-GC1-024-8-1.8.S",1547,1490,1430,1371
"RIZ.IS-GC1-028-1-3.1.S",23857,23500,22495,22213
"RIZ.IS-GC1-028-2-3.2.S",7,6,6,6
"RIZ.IS-GC1-028-3-3.3.S",24,23,27,26
"RIZ.IS-GC1-028-4-3.4.S",1796,1697,2228,2080
"RIZ.IS-GC1-028-5-3.5.S",1618,1484,1641,1546
"RIZ.IS-GC1-028-6-3.6.S",50433,49011,45907,43933
"RIZ.IS-GC1-028-7-3.7.S",46,43,47,39
"RIZ.IS-GC1-028-8-3.8.S",174,2,320,6
"RIZ.IS-GC1-032-1-1.1.S",4462,4300,4251,4111
"RIZ.IS-GC1-032-2-1.2.S",1032,988,1078,1022
"RIZ.IS-GC1-032-3-1.3.S",25813,25367,24905,24520
"RIZ.IS-GC1-032-4-1.4.S",26207,25872,26851,26582
"RIZ.IS-GC1-032-5-1.5.S",2,2,0,0
"RIZ.IS-GC1-032-6-1.6.S",42,41,40,38
"RIZ.IS-GC1-032-7-1.7.S",5296,5161,5108,4987
"RIZ.IS-GC1-032-8-1.8.S",1942,1880,1810,1770
"RIZ.IS-GC1-036-1-3.1.S",3233,1263,2986,813
"RIZ.IS-GC1-036-2-3.2.S",24,24,21,21
"RIZ.IS-GC1-036-3-3.3.S",33541,32176,39307,37875
"RIZ.IS-GC1-036-4-3.4.S",66,15,117,30
"RIZ.IS-GC1-036-5-3.5.S",39690,38867,39036,38228
"RIZ.IS-GC1-036-6-3.6.S",2860,2686,2085,1889
"RIZ.IS-GC1-036-7-3.7.S",623,556,600,558
"RIZ.IS-GC1-036-8-3.8.S",22,13,31,17
"RIZ.IS-GC1-040-1-1.1.S",72,69,70,66
"RIZ.IS-GC1-040-2-1.2.S",42,27,42,31
"RIZ.IS-GC1-040-3-1.3.S",82717,81841,94324,93342
"RIZ.IS-GC1-040-4-1.4.S",122,113,147,138
"RIZ.IS-GC1-040-5-1.5.S",11,6,11,4
"RIZ.IS-GC1-040-6-1.6.S",24,23,25,23
"RIZ.IS-GC1-040-7-1.7.S",2,2,0,0
"RIZ.IS-GC1-040-8-1.8.S",5547,5325,4638,4324
"RIZ.IS-GC1-044-1-3.1.S",20988,20739,21592,21324
"RIZ.IS-GC1-044-2-3.2.S",83,7,75,2
"RIZ.IS-GC1-044-3-3.3.S",420,414,453,446
"RIZ.IS-GC1-044-4-3.4.S",324,9,331,12
"RIZ.IS-GC1-044-5-3.5.S",25,22,20,16
"RIZ.IS-GC1-044-6-3.6.S",40025,37588,30160,28298
"RIZ.IS-GC1-044-7-3.7.S",18255,17615,15869,15533
"RIZ.IS-GC1-044-8-3.8.S",7,5,14,13
"RIZ.IS-GC1-048-1-1.1.S",48464,47378,52301,51016
"RIZ.IS-GC1-048-2-1.2.S",273,11,264,14
"RIZ.IS-GC1-048-3-1.3.S",24549,23768,23304,22580
"RIZ.IS-GC1-048-4-1.4.S",50,44,44,44
"RIZ.IS-GC1-048-5-1.5.S",290,273,236,222
"RIZ.IS-GC1-048-6-1.6.S",23,21,13,12
"RIZ.IS-GC1-048-7-1.7.S",633,24,662,21
"RIZ.IS-GC1-048-8-1.8.S",104133,102717,121586,120210
"RIZ.IS-GC1-052-1-3.1.S",223,97,285,100
"RIZ.IS-GC1-052-2-3.2.S",19108,18591,21440,20799
"RIZ.IS-GC1-052-3-3.3.S",827,725,878,780
"RIZ.IS-GC1-052-4-3.4.S",44,31,49,32
"RIZ.IS-GC1-052-5-3.5.S",10,7,7,5
"RIZ.IS-GC1-052-6-3.6.S",64984,63828,56131,55050
"RIZ.IS-GC1-052-7-3.7.S",122,116,115,103
"RIZ.IS-GC1-052-8-3.8.S",88,17,85,18
"RIZ.IS-GC1-056-1-1.1.S",61339,60109,72316,70825
"RIZ.IS-GC1-056-2-1.2.S",1258,726,1230,714
"RIZ.IS-GC1-056-3-1.3.S",21549,20882,26220,25570
"RIZ.IS-GC1-056-4-1.4.S",16,16,17,16
"RIZ.IS-GC1-056-5-1.5.S",4,4,3,3
"RIZ.IS-GC1-056-6-1.6.S",2,2,4,4
"RIZ.IS-GC1-056-7-1.7.S",3,2,4,2
"RIZ.IS-GC1-056-8-1.8.S",168525,166515,170511,168655
"RIZ.IS-GC1-060-1-3.1.S",42475,41967,40474,40029
"RIZ.IS-GC1-060-2-3.2.S",41758,40529,48059,46517
"RIZ.IS-GC1-060-3-3.3.S",15827,15549,12621,12326
"RIZ.IS-GC1-060-4-3.4.S",778,762,685,673
"RIZ.IS-GC1-060-5-3.5.S",642,612,577,541
"RIZ.IS-GC1-060-6-3.6.S",48278,47606,52339,51620
"RIZ.IS-GC1-060-7-3.7.S",552,517,486,471
"RIZ.IS-GC1-060-8-3.8.S",97,3,116,3
"RIZ.IS-GC1-064-1-1.1.S",37,30,27,18
"RIZ.IS-GC1-064-2-1.2.S",231,224,197,189
"RIZ.IS-GC1-064-3-1.3.S",33457,32617,39230,38488
"RIZ.IS-GC1-064-4-1.4.S",26,12,30,18
"RIZ.IS-GC1-064-5-1.5.S",22,22,18,18
"RIZ.IS-GC1-064-6-1.6.S",1,0,3,3
