value,year,record
9.46,9151,MD99-2275sstAlkenone
9.92,9154,MD99-2275sstAlkenone
10.68,9157,MD99-2275sstAlkenone
9.98,9159,MD99-2275sstAlkenone
10.16,9162,MD99-2275sstAlkenone
9.9,9165,MD99-2275sstAlkenone
10.24,9168,MD99-2275sstAlkenone
9.51,9171,MD99-2275sstAlkenone
9.6,9174,MD99-2275sstAlkenone
10.17,9177,MD99-2275sstAlkenone
9.89,9180,MD99-2275sstAlkenone
9.81,9183,MD99-2275sstAlkenone
9.97,9186,MD99-2275sstAlkenone
9.92,9189,MD99-2275sstAlkenone
9.43,9191,MD99-2275sstAlkenone
10.05,9194,MD99-2275sstAlkenone
10.83,9197,MD99-2275sstAlkenone
10.2,9200,MD99-2275sstAlkenone
9.91,9203,MD99-2275sstAlkenone
10.79,9206,MD99-2275sstAlkenone
10.54,9209,MD99-2275sstAlkenone
11.57,9212,MD99-2275sstAlkenone
10.11,9215,MD99-2275sstAlkenone
10.21,9218,MD99-2275sstAlkenone
10.02,9220,MD99-2275sstAlkenone
9.94,9223,MD99-2275sstAlkenone
10.72,9226,MD99-2275sstAlkenone
10.83,9229,MD99-2275sstAlkenone
9.6,9232,MD99-2275sstAlkenone
9.91,9235,MD99-2275sstAlkenone
9.8,9238,MD99-2275sstAlkenone
10.03,9241,MD99-2275sstAlkenone
10.23,9244,MD99-2275sstAlkenone
12.29,9247,MD99-2275sstAlkenone
10.72,9249,MD99-2275sstAlkenone
10.21,9252,MD99-2275sstAlkenone
10.6,9255,MD99-2275sstAlkenone
10.33,9258,MD99-2275sstAlkenone
10.17,9261,MD99-2275sstAlkenone
9.07,9264,MD99-2275sstAlkenone
11.18,9267,MD99-2275sstAlkenone
10.21,9270,MD99-2275sstAlkenone
10.52,9273,MD99-2275sstAlkenone
9.87,9276,MD99-2275sstAlkenone
9.94,9278,MD99-2275sstAlkenone
10.73,9281,MD99-2275sstAlkenone
9.8,9284,MD99-2275sstAlkenone
10.04,9287,MD99-2275sstAlkenone
11.15,9290,MD99-2275sstAlkenone
10.01,9293,MD99-2275sstAlkenone
NA,9296,MD99-2275sstAlkenone
10.93,9299,MD99-2275sstAlkenone
9.7,9302,MD99-2275sstAlkenone
9.54,9305,MD99-2275sstAlkenone
9.81,9308,MD99-2275sstAlkenone
9.58,9310,MD99-2275sstAlkenone
9.8,9313,MD99-2275sstAlkenone
9.46,9316,MD99-2275sstAlkenone
9.59,9319,MD99-2275sstAlkenone
NA,9322,MD99-2275sstAlkenone
9.36,9325,MD99-2275sstAlkenone
8.65,9328,MD99-2275sstAlkenone
NA,9331,MD99-2275sstAlkenone
9.39,9334,MD99-2275sstAlkenone
9.49,9337,MD99-2275sstAlkenone
9.46,9339,MD99-2275sstAlkenone
8.86,9342,MD99-2275sstAlkenone
8.87,9345,MD99-2275sstAlkenone
8.56,9348,MD99-2275sstAlkenone
9.45,9351,MD99-2275sstAlkenone
9.28,9354,MD99-2275sstAlkenone
NA,9357,MD99-2275sstAlkenone
NA,9360,MD99-2275sstAlkenone
10,9363,MD99-2275sstAlkenone
8.81,9366,MD99-2275sstAlkenone
9.08,9368,MD99-2275sstAlkenone
9.3,9371,MD99-2275sstAlkenone
8.39,9374,MD99-2275sstAlkenone
9.67,9377,MD99-2275sstAlkenone
9.84,9380,MD99-2275sstAlkenone
9.93,9383,MD99-2275sstAlkenone
10.43,9386,MD99-2275sstAlkenone
10.18,9389,MD99-2275sstAlkenone
8.21,9392,MD99-2275sstAlkenone
10.03,9395,MD99-2275sstAlkenone
8.57,9397,MD99-2275sstAlkenone
9.48,9400,MD99-2275sstAlkenone
9.77,9403,MD99-2275sstAlkenone
NA,9406,MD99-2275sstAlkenone
NA,9409,MD99-2275sstAlkenone
NA,9412,MD99-2275sstAlkenone
NA,9415,MD99-2275sstAlkenone
9.47,9418,MD99-2275sstAlkenone
10.08,9421,MD99-2275sstAlkenone
13.15,9424,MD99-2275sstAlkenone
10.36,9427,MD99-2275sstAlkenone
9.99,9429,MD99-2275sstAlkenone
9.87,9432,MD99-2275sstAlkenone
9.95,9435,MD99-2275sstAlkenone
10.27,9438,MD99-2275sstAlkenone
10.18,9441,MD99-2275sstAlkenone
9.88,9444,MD99-2275sstAlkenone
10.56,9447,MD99-2275sstAlkenone
9.64,9450,MD99-2275sstAlkenone
9.7,9453,MD99-2275sstAlkenone
9.58,9456,MD99-2275sstAlkenone
9.2,9458,MD99-2275sstAlkenone
9.33,9461,MD99-2275sstAlkenone
8.93,9464,MD99-2275sstAlkenone
9.11,9467,MD99-2275sstAlkenone
8.9,9470,MD99-2275sstAlkenone
9.24,9473,MD99-2275sstAlkenone
9.08,9476,MD99-2275sstAlkenone
8.32,9479,MD99-2275sstAlkenone
9.1,9482,MD99-2275sstAlkenone
8.75,9485,MD99-2275sstAlkenone
8.04,9487,MD99-2275sstAlkenone
8.91,9490,MD99-2275sstAlkenone
9.56,9493,MD99-2275sstAlkenone
9.68,9496,MD99-2275sstAlkenone
9.54,9499,MD99-2275sstAlkenone
9.24,9502,MD99-2275sstAlkenone
8.95,9505,MD99-2275sstAlkenone
8.42,9508,MD99-2275sstAlkenone
8.31,9511,MD99-2275sstAlkenone
8.52,9514,MD99-2275sstAlkenone
8.1,9516,MD99-2275sstAlkenone
8.77,9519,MD99-2275sstAlkenone
8.71,9522,MD99-2275sstAlkenone
8.8,9525,MD99-2275sstAlkenone
8.55,9528,MD99-2275sstAlkenone
8.71,9531,MD99-2275sstAlkenone
8.55,9534,MD99-2275sstAlkenone
8.72,9537,MD99-2275sstAlkenone
9.33,9540,MD99-2275sstAlkenone
8.89,9543,MD99-2275sstAlkenone
8.22,9546,MD99-2275sstAlkenone
10.82,9548,MD99-2275sstAlkenone
9.19,9551,MD99-2275sstAlkenone
8.93,9554,MD99-2275sstAlkenone
8.61,9557,MD99-2275sstAlkenone
9.09,9560,MD99-2275sstAlkenone
NA,9563,MD99-2275sstAlkenone
NA,9566,MD99-2275sstAlkenone
9.88,9569,MD99-2275sstAlkenone
9.04,9572,MD99-2275sstAlkenone
9.91,9575,MD99-2275sstAlkenone
9.73,9577,MD99-2275sstAlkenone
9.06,9580,MD99-2275sstAlkenone
8.59,9583,MD99-2275sstAlkenone
9.37,9586,MD99-2275sstAlkenone
10.33,9589,MD99-2275sstAlkenone
9.44,9592,MD99-2275sstAlkenone
9.53,9595,MD99-2275sstAlkenone
9.08,9598,MD99-2275sstAlkenone
6.5,75,MD99-2275sstDiatom
6.7,77,MD99-2275sstDiatom
7.1,81,MD99-2275sstDiatom
7.4,84,MD99-2275sstDiatom
6.3,88,MD99-2275sstDiatom
6.7,90,MD99-2275sstDiatom
6.3,94,MD99-2275sstDiatom
7.4,97,MD99-2275sstDiatom
6.4,101,MD99-2275sstDiatom
6.7,103,MD99-2275sstDiatom
7.1,107,MD99-2275sstDiatom
6.9,110,MD99-2275sstDiatom
7.2,114,MD99-2275sstDiatom
7.1,117,MD99-2275sstDiatom
7.1,120,MD99-2275sstDiatom
6.8,123,MD99-2275sstDiatom
5.8,127,MD99-2275sstDiatom
6.7,130,MD99-2275sstDiatom
6.5,133,MD99-2275sstDiatom
7.1,136,MD99-2275sstDiatom
6.5,140,MD99-2275sstDiatom
7,143,MD99-2275sstDiatom
7,147,MD99-2275sstDiatom
7.3,149,MD99-2275sstDiatom
6.8,153,MD99-2275sstDiatom
7,157,MD99-2275sstDiatom
6.8,163,MD99-2275sstDiatom
7.2,167,MD99-2275sstDiatom
6.3,173,MD99-2275sstDiatom
6.9,177,MD99-2275sstDiatom
7.3,183,MD99-2275sstDiatom
6.8,187,MD99-2275sstDiatom
7.2,193,MD99-2275sstDiatom
7.1,196,MD99-2275sstDiatom
7.2,202,MD99-2275sstDiatom
7.1,206,MD99-2275sstDiatom
6.9,212,MD99-2275sstDiatom
7.2,216,MD99-2275sstDiatom
8,222,MD99-2275sstDiatom
7.2,226,MD99-2275sstDiatom
7.3,232,MD99-2275sstDiatom
7.2,238,MD99-2275sstDiatom
6.6,247,MD99-2275sstDiatom
7.3,253,MD99-2275sstDiatom
7.3,262,MD99-2275sstDiatom
7,268,MD99-2275sstDiatom
7.1,277,MD99-2275sstDiatom
6.5,283,MD99-2275sstDiatom
6.9,292,MD99-2275sstDiatom
6.8,298,MD99-2275sstDiatom
6.6,307,MD99-2275sstDiatom
6.9,314,MD99-2275sstDiatom
6.6,323,MD99-2275sstDiatom
6.8,329,MD99-2275sstDiatom
6.9,338,MD99-2275sstDiatom
7.1,344,MD99-2275sstDiatom
7,353,MD99-2275sstDiatom
7.4,359,MD99-2275sstDiatom
7.2,368,MD99-2275sstDiatom
7.3,374,MD99-2275sstDiatom
6.9,383,MD99-2275sstDiatom
6.5,389,MD99-2275sstDiatom
6.9,399,MD99-2275sstDiatom
7.5,405,MD99-2275sstDiatom
7.1,414,MD99-2275sstDiatom
6.7,420,MD99-2275sstDiatom
6.6,429,MD99-2275sstDiatom
6.8,435,MD99-2275sstDiatom
6.8,444,MD99-2275sstDiatom
6.8,450,MD99-2275sstDiatom
6.2,459,MD99-2275sstDiatom
7.3,465,MD99-2275sstDiatom
7,474,MD99-2275sstDiatom
6.9,478,MD99-2275sstDiatom
6.4,486,MD99-2275sstDiatom
6.7,490,MD99-2275sstDiatom
7.3,498,MD99-2275sstDiatom
7.5,502,MD99-2275sstDiatom
7,510,MD99-2275sstDiatom
6.6,515,MD99-2275sstDiatom
7,522,MD99-2275sstDiatom
6.8,527,MD99-2275sstDiatom
6.6,534,MD99-2275sstDiatom
6.7,539,MD99-2275sstDiatom
6.9,548,MD99-2275sstDiatom
6.7,555,MD99-2275sstDiatom
7,566,MD99-2275sstDiatom
7.5,573,MD99-2275sstDiatom
6.1,584,MD99-2275sstDiatom
7.3,591,MD99-2275sstDiatom
6.8,601,MD99-2275sstDiatom
7.2,609,MD99-2275sstDiatom
6.3,620,MD99-2275sstDiatom
7,627,MD99-2275sstDiatom
7.1,637,MD99-2275sstDiatom
8,645,MD99-2275sstDiatom
7.3,658,MD99-2275sstDiatom
7.3,669,MD99-2275sstDiatom
7.2,685,MD99-2275sstDiatom
7.3,696,MD99-2275sstDiatom
7.7,712,MD99-2275sstDiatom
7.6,722,MD99-2275sstDiatom
7.7,739,MD99-2275sstDiatom
7.8,749,MD99-2275sstDiatom
7.6,765,MD99-2275sstDiatom
8.2,776,MD99-2275sstDiatom
7.4,792,MD99-2275sstDiatom
7.5,803,MD99-2275sstDiatom
7.2,819,MD99-2275sstDiatom
8,830,MD99-2275sstDiatom
6.9,846,MD99-2275sstDiatom
7.6,853,MD99-2275sstDiatom
7.7,863,MD99-2275sstDiatom
7.5,870,MD99-2275sstDiatom
6.9,881,MD99-2275sstDiatom
7.8,888,MD99-2275sstDiatom
7.3,898,MD99-2275sstDiatom
8,905,MD99-2275sstDiatom
7.6,916,MD99-2275sstDiatom
8.1,923,MD99-2275sstDiatom
7.6,935,MD99-2275sstDiatom
7.2,949,MD99-2275sstDiatom
7.3,970,MD99-2275sstDiatom
7.2,985,MD99-2275sstDiatom
8.1,1006,MD99-2275sstDiatom
7.4,1041,MD99-2275sstDiatom
6.7,1069,MD99-2275sstDiatom
7.6,1088,MD99-2275sstDiatom
8.1,1113,MD99-2275sstDiatom
7.2,1139,MD99-2275sstDiatom
7.2,1164,MD99-2275sstDiatom
7.6,1190,MD99-2275sstDiatom
7.7,1215,MD99-2275sstDiatom
7.4,1241,MD99-2275sstDiatom
7.3,1266,MD99-2275sstDiatom
7.3,1292,MD99-2275sstDiatom
7.8,1318,MD99-2275sstDiatom
8.2,1343,MD99-2275sstDiatom
7.7,1369,MD99-2275sstDiatom
7.9,1394,MD99-2275sstDiatom
7.6,1420,MD99-2275sstDiatom
7.9,1446,MD99-2275sstDiatom
8.3,1471,MD99-2275sstDiatom
7.9,1497,MD99-2275sstDiatom
7.3,1522,MD99-2275sstDiatom
8,1548,MD99-2275sstDiatom
8.2,1573,MD99-2275sstDiatom
8,1599,MD99-2275sstDiatom
8,1624,MD99-2275sstDiatom
7.4,1650,MD99-2275sstDiatom
7.2,1676,MD99-2275sstDiatom
7.5,1701,MD99-2275sstDiatom
7.9,1727,MD99-2275sstDiatom
8.1,1752,MD99-2275sstDiatom
8,1778,MD99-2275sstDiatom
7.6,1804,MD99-2275sstDiatom
7.6,1830,MD99-2275sstDiatom
7.5,1856,MD99-2275sstDiatom
8.4,1883,MD99-2275sstDiatom
8,1909,MD99-2275sstDiatom
7.7,1935,MD99-2275sstDiatom
7.6,1961,MD99-2275sstDiatom
7.3,1988,MD99-2275sstDiatom
7.7,2014,MD99-2275sstDiatom
7.8,2066,MD99-2275sstDiatom
8.2,2118,MD99-2275sstDiatom
8.7,2171,MD99-2275sstDiatom
9.3,2223,MD99-2275sstDiatom
7.6,2276,MD99-2275sstDiatom
8.2,2328,MD99-2275sstDiatom
7.6,2380,MD99-2275sstDiatom
8,2433,MD99-2275sstDiatom
7.6,2486,MD99-2275sstDiatom
8.5,2538,MD99-2275sstDiatom
8.2,2590,MD99-2275sstDiatom
7.4,2643,MD99-2275sstDiatom
7.3,2695,MD99-2275sstDiatom
7.6,2748,MD99-2275sstDiatom
7.8,2800,MD99-2275sstDiatom
8.5,2852,MD99-2275sstDiatom
7.9,2905,MD99-2275sstDiatom
7.9,2958,MD99-2275sstDiatom
8.8,3008,MD99-2275sstDiatom
8.3,3056,MD99-2275sstDiatom
8.3,3103,MD99-2275sstDiatom
8.7,3152,MD99-2275sstDiatom
7.6,3200,MD99-2275sstDiatom
8.1,3248,MD99-2275sstDiatom
7.7,3296,MD99-2275sstDiatom
7.9,3344,MD99-2275sstDiatom
7.6,3392,MD99-2275sstDiatom
8.5,3440,MD99-2275sstDiatom
8.3,3488,MD99-2275sstDiatom
8.4,3536,MD99-2275sstDiatom
8,3584,MD99-2275sstDiatom
8.5,3632,MD99-2275sstDiatom
7.6,3680,MD99-2275sstDiatom
8.2,3729,MD99-2275sstDiatom
7.9,3776,MD99-2275sstDiatom
8.7,3825,MD99-2275sstDiatom
8.1,3873,MD99-2275sstDiatom
7.8,3921,MD99-2275sstDiatom
7.9,3969,MD99-2275sstDiatom
7.8,4022,MD99-2275sstDiatom
8.3,4065,MD99-2275sstDiatom
7.6,4118,MD99-2275sstDiatom
7.9,4161,MD99-2275sstDiatom
8.4,4214,MD99-2275sstDiatom
7.6,4260,MD99-2275sstDiatom
8.8,4312,MD99-2275sstDiatom
8.3,4363,MD99-2275sstDiatom
8.3,4414,MD99-2275sstDiatom
7.8,4465,MD99-2275sstDiatom
8.8,4516,MD99-2275sstDiatom
8.4,4567,MD99-2275sstDiatom
8.2,4618,MD99-2275sstDiatom
8.3,4670,MD99-2275sstDiatom
8.8,4721,MD99-2275sstDiatom
8,4772,MD99-2275sstDiatom
8.1,4823,MD99-2275sstDiatom
7.7,4874,MD99-2275sstDiatom
8.5,4925,MD99-2275sstDiatom
7.5,4977,MD99-2275sstDiatom
7.7,5028,MD99-2275sstDiatom
8.2,5079,MD99-2275sstDiatom
7.4,5130,MD99-2275sstDiatom
8.1,5181,MD99-2275sstDiatom
8.8,5233,MD99-2275sstDiatom
8.5,5284,MD99-2275sstDiatom
7.7,5335,MD99-2275sstDiatom
8.5,5386,MD99-2275sstDiatom
8.1,5437,MD99-2275sstDiatom
8.1,5485,MD99-2275sstDiatom
8.7,5528,MD99-2275sstDiatom
8.1,5572,MD99-2275sstDiatom
8.5,5616,MD99-2275sstDiatom
7.9,5660,MD99-2275sstDiatom
8.2,5703,MD99-2275sstDiatom
8.2,5747,MD99-2275sstDiatom
8.9,5791,MD99-2275sstDiatom
8.9,5835,MD99-2275sstDiatom
9.1,5878,MD99-2275sstDiatom
9,5922,MD99-2275sstDiatom
8.8,5966,MD99-2275sstDiatom
8.1,6010,MD99-2275sstDiatom
8.4,6053,MD99-2275sstDiatom
8.1,6094,MD99-2275sstDiatom
8.3,6134,MD99-2275sstDiatom
8.1,6175,MD99-2275sstDiatom
8.5,6215,MD99-2275sstDiatom
8.5,6256,MD99-2275sstDiatom
8.7,6296,MD99-2275sstDiatom
8.7,6336,MD99-2275sstDiatom
8.4,6377,MD99-2275sstDiatom
8.8,6417,MD99-2275sstDiatom
8.8,6457,MD99-2275sstDiatom
8.4,6498,MD99-2275sstDiatom
8.5,6538,MD99-2275sstDiatom
8.2,6579,MD99-2275sstDiatom
8.6,6619,MD99-2275sstDiatom
9,6662,MD99-2275sstDiatom
8.7,6705,MD99-2275sstDiatom
9.5,6748,MD99-2275sstDiatom
8.6,6791,MD99-2275sstDiatom
8.8,6834,MD99-2275sstDiatom
8.7,6877,MD99-2275sstDiatom
8.2,6920,MD99-2275sstDiatom
9.1,6964,MD99-2275sstDiatom
8.9,7008,MD99-2275sstDiatom
9.2,7050,MD99-2275sstDiatom
8.9,7094,MD99-2275sstDiatom
9.4,7138,MD99-2275sstDiatom
8.9,7181,MD99-2275sstDiatom
8.5,7225,MD99-2275sstDiatom
9.2,7269,MD99-2275sstDiatom
9.9,7312,MD99-2275sstDiatom
9.3,7356,MD99-2275sstDiatom
9,7400,MD99-2275sstDiatom
9.5,7443,MD99-2275sstDiatom
9.7,7487,MD99-2275sstDiatom
9.9,7530,MD99-2275sstDiatom
9.9,7574,MD99-2275sstDiatom
9.4,7618,MD99-2275sstDiatom
9.1,7662,MD99-2275sstDiatom
9.5,7705,MD99-2275sstDiatom
9.8,7749,MD99-2275sstDiatom
9.5,7792,MD99-2275sstDiatom
9.7,7836,MD99-2275sstDiatom
9,7880,MD99-2275sstDiatom
9.6,7923,MD99-2275sstDiatom
9.2,7967,MD99-2275sstDiatom
9.1,8011,MD99-2275sstDiatom
9.2,8054,MD99-2275sstDiatom
9.8,8098,MD99-2275sstDiatom
8.2,8143,MD99-2275sstDiatom
8,8188,MD99-2275sstDiatom
8.3,8233,MD99-2275sstDiatom
8.8,8278,MD99-2275sstDiatom
8.6,8324,MD99-2275sstDiatom
8.2,8369,MD99-2275sstDiatom
8.6,8414,MD99-2275sstDiatom
9.6,8459,MD99-2275sstDiatom
8.2,8504,MD99-2275sstDiatom
8.6,8549,MD99-2275sstDiatom
8.7,8594,MD99-2275sstDiatom
8.1,8639,MD99-2275sstDiatom
8.9,8685,MD99-2275sstDiatom
8.6,8730,MD99-2275sstDiatom
8.7,8775,MD99-2275sstDiatom
8.3,8820,MD99-2275sstDiatom
8.4,8865,MD99-2275sstDiatom
8.5,8910,MD99-2275sstDiatom
9,8956,MD99-2275sstDiatom
8.6,9001,MD99-2275sstDiatom
7.9,9046,MD99-2275sstDiatom
8.7,9091,MD99-2275sstDiatom
9.2,9136,MD99-2275sstDiatom
8.6,9181,MD99-2275sstDiatom
8.3,9226,MD99-2275sstDiatom
8.9,9271,MD99-2275sstDiatom
0.82,1894,MD99-2275sstIP25
0.69,1893,MD99-2275sstIP25
1.05,1891,MD99-2275sstIP25
0.63,1889,MD99-2275sstIP25
0.19,1888,MD99-2275sstIP25
0.14,1886,MD99-2275sstIP25
1.04,1884,MD99-2275sstIP25
0.31,1883,MD99-2275sstIP25
1.32,1881,MD99-2275sstIP25
0.63,1880,MD99-2275sstIP25
0.64,1878,MD99-2275sstIP25
0.55,1876,MD99-2275sstIP25
0.4,1875,MD99-2275sstIP25
0.59,1873,MD99-2275sstIP25
0.16,1870,MD99-2275sstIP25
1.39,1868,MD99-2275sstIP25
1.2,1867,MD99-2275sstIP25
0.64,1865,MD99-2275sstIP25
2.1,1863,MD99-2275sstIP25
0.77,1860,MD99-2275sstIP25
0.69,1859,MD99-2275sstIP25
1.26,1857,MD99-2275sstIP25
1.13,1855,MD99-2275sstIP25
0.64,1854,MD99-2275sstIP25
1.28,1852,MD99-2275sstIP25
2.16,1850,MD99-2275sstIP25
2.2,1849,MD99-2275sstIP25
2.31,1847,MD99-2275sstIP25
2.4,1846,MD99-2275sstIP25
2.58,1844,MD99-2275sstIP25
1.37,1842,MD99-2275sstIP25
1.23,1841,MD99-2275sstIP25
2.06,1839,MD99-2275sstIP25
2.68,1837,MD99-2275sstIP25
1.76,1836,MD99-2275sstIP25
2.31,1834,MD99-2275sstIP25
2.34,1833,MD99-2275sstIP25
2.23,1831,MD99-2275sstIP25
1.84,1829,MD99-2275sstIP25
2.37,1828,MD99-2275sstIP25
2.69,1826,MD99-2275sstIP25
2.16,1825,MD99-2275sstIP25
2.25,1823,MD99-2275sstIP25
2.37,1821,MD99-2275sstIP25
1.84,1816,MD99-2275sstIP25
2.45,1815,MD99-2275sstIP25
1.44,1812,MD99-2275sstIP25
1.49,1810,MD99-2275sstIP25
0.6,1808,MD99-2275sstIP25
0.83,1807,MD99-2275sstIP25
1.25,1805,MD99-2275sstIP25
1.29,1803,MD99-2275sstIP25
1.41,1802,MD99-2275sstIP25
1.67,1799,MD99-2275sstIP25
1.58,1797,MD99-2275sstIP25
1.33,1795,MD99-2275sstIP25
1.1,1793,MD99-2275sstIP25
1.73,1791,MD99-2275sstIP25
0.6,1789,MD99-2275sstIP25
0.96,1787,MD99-2275sstIP25
0.76,1785,MD99-2275sstIP25
1.66,1781,MD99-2275sstIP25
1.14,1779,MD99-2275sstIP25
0.9,1777,MD99-2275sstIP25
2.32,1776,MD99-2275sstIP25
0.84,1774,MD99-2275sstIP25
0.53,1772,MD99-2275sstIP25
1.81,1768,MD99-2275sstIP25
3.55,1766,MD99-2275sstIP25
2.56,1764,MD99-2275sstIP25
2.39,1762,MD99-2275sstIP25
1.17,1760,MD99-2275sstIP25
1.22,1758,MD99-2275sstIP25
1.41,1756,MD99-2275sstIP25
0.65,1754,MD99-2275sstIP25
1.4,1752,MD99-2275sstIP25
1.46,1750,MD99-2275sstIP25
1.84,1748,MD99-2275sstIP25
1.56,1746,MD99-2275sstIP25
0.96,1744,MD99-2275sstIP25
1.5,1742,MD99-2275sstIP25
1.36,1740,MD99-2275sstIP25
1.8,1738,MD99-2275sstIP25
1.81,1737,MD99-2275sstIP25
1.8,1735,MD99-2275sstIP25
1.79,1733,MD99-2275sstIP25
1.86,1731,MD99-2275sstIP25
1.43,1729,MD99-2275sstIP25
0.53,1727,MD99-2275sstIP25
0.97,1725,MD99-2275sstIP25
1.68,1723,MD99-2275sstIP25
0.81,1721,MD99-2275sstIP25
0.79,1719,MD99-2275sstIP25
0.12,1714,MD99-2275sstIP25
0.82,1711,MD99-2275sstIP25
0.93,1708,MD99-2275sstIP25
0.56,1705,MD99-2275sstIP25
1.25,1702,MD99-2275sstIP25
1.67,1699,MD99-2275sstIP25
1.93,1695,MD99-2275sstIP25
2.09,1692,MD99-2275sstIP25
5.33,1686,MD99-2275sstIP25
2.94,1683,MD99-2275sstIP25
2.1,1680,MD99-2275sstIP25
2.76,1677,MD99-2275sstIP25
2.56,1674,MD99-2275sstIP25
2.03,1671,MD99-2275sstIP25
1.56,1665,MD99-2275sstIP25
1.5,1662,MD99-2275sstIP25
1.03,1659,MD99-2275sstIP25
2.64,1655,MD99-2275sstIP25
0.41,1652,MD99-2275sstIP25
1.27,1649,MD99-2275sstIP25
1.57,1646,MD99-2275sstIP25
0.82,1643,MD99-2275sstIP25
1.13,1640,MD99-2275sstIP25
5.04,1637,MD99-2275sstIP25
1.64,1634,MD99-2275sstIP25
2.09,1631,MD99-2275sstIP25
0.91,1628,MD99-2275sstIP25
0.13,1625,MD99-2275sstIP25
0.77,1622,MD99-2275sstIP25
1.425,1619,MD99-2275sstIP25
0.8,1612,MD99-2275sstIP25
0.55,1609,MD99-2275sstIP25
0.88,1606,MD99-2275sstIP25
0.73,1603,MD99-2275sstIP25
0.89,1600,MD99-2275sstIP25
0.51,1597,MD99-2275sstIP25
0.58,1594,MD99-2275sstIP25
0.76,1591,MD99-2275sstIP25
0.53,1588,MD99-2275sstIP25
0.6,1585,MD99-2275sstIP25
0.99,1582,MD99-2275sstIP25
0.95,1579,MD99-2275sstIP25
0.84,1572,MD99-2275sstIP25
0.46,1569,MD99-2275sstIP25
0.54,1566,MD99-2275sstIP25
0.84,1560,MD99-2275sstIP25
0.89,1557,MD99-2275sstIP25
0.75,1554,MD99-2275sstIP25
1.12,1551,MD99-2275sstIP25
0.9,1548,MD99-2275sstIP25
0.67,1545,MD99-2275sstIP25
0.53,1542,MD99-2275sstIP25
0.6,1539,MD99-2275sstIP25
0.23,1535,MD99-2275sstIP25
0.08,1532,MD99-2275sstIP25
0.24,1529,MD99-2275sstIP25
0.32,1526,MD99-2275sstIP25
0.14,1523,MD99-2275sstIP25
0.65,1520,MD99-2275sstIP25
0.14,1517,MD99-2275sstIP25
0.96,1514,MD99-2275sstIP25
0.25,1511,MD99-2275sstIP25
0.23,1508,MD99-2275sstIP25
0.43,1505,MD99-2275sstIP25
0.29,1502,MD99-2275sstIP25
1.53,1499,MD99-2275sstIP25
1.1,1495,MD99-2275sstIP25
2.39,1492,MD99-2275sstIP25
1.41,1489,MD99-2275sstIP25
0.88,1486,MD99-2275sstIP25
0.97,1483,MD99-2275sstIP25
1.16,1480,MD99-2275sstIP25
1.13,1477,MD99-2275sstIP25
1.24,1475,MD99-2275sstIP25
2.15,1473,MD99-2275sstIP25
1.12,1470,MD99-2275sstIP25
1.91,1466,MD99-2275sstIP25
1.45,1464,MD99-2275sstIP25
1,1461,MD99-2275sstIP25
0.52,1459,MD99-2275sstIP25
0.39,1457,MD99-2275sstIP25
0.63,1455,MD99-2275sstIP25
0.49,1452,MD99-2275sstIP25
0.35,1450,MD99-2275sstIP25
0.26,1448,MD99-2275sstIP25
0.16,1444,MD99-2275sstIP25
0.36,1441,MD99-2275sstIP25
0.41,1439,MD99-2275sstIP25
0.16,1437,MD99-2275sstIP25
0.48,1435,MD99-2275sstIP25
0.23,1432,MD99-2275sstIP25
0.22,1430,MD99-2275sstIP25
0.12,1428,MD99-2275sstIP25
0.2,1426,MD99-2275sstIP25
0.18,1423,MD99-2275sstIP25
0.24,1421,MD99-2275sstIP25
0.22,1419,MD99-2275sstIP25
0.37,1417,MD99-2275sstIP25
0.41,1414,MD99-2275sstIP25
0.31,1412,MD99-2275sstIP25
0.39,1410,MD99-2275sstIP25
0.32,1406,MD99-2275sstIP25
0.17,1403,MD99-2275sstIP25
0.09,1399,MD99-2275sstIP25
0.11,1395,MD99-2275sstIP25
0.23,1392,MD99-2275sstIP25
0.18,1388,MD99-2275sstIP25
0.27,1384,MD99-2275sstIP25
0.41,1381,MD99-2275sstIP25
0.37,1377,MD99-2275sstIP25
0.59,1373,MD99-2275sstIP25
1.66,1370,MD99-2275sstIP25
2.79,1366,MD99-2275sstIP25
1.53,1362,MD99-2275sstIP25
0.82,1359,MD99-2275sstIP25
1.02,1355,MD99-2275sstIP25
0.81,1351,MD99-2275sstIP25
0.7,1348,MD99-2275sstIP25
0.68,1344,MD99-2275sstIP25
0.51,1340,MD99-2275sstIP25
0.85,1337,MD99-2275sstIP25
2.05,1333,MD99-2275sstIP25
1.38,1329,MD99-2275sstIP25
1.53,1326,MD99-2275sstIP25
0.97,1322,MD99-2275sstIP25
0.72,1318,MD99-2275sstIP25
0.85,1315,MD99-2275sstIP25
1.71,1311,MD99-2275sstIP25
0.48,1307,MD99-2275sstIP25
0.69,1304,MD99-2275sstIP25
0.68,1300,MD99-2275sstIP25
0.28,1295,MD99-2275sstIP25
0.55,1289,MD99-2275sstIP25
0.34,1284,MD99-2275sstIP25
0.4,1278,MD99-2275sstIP25
0.24,1273,MD99-2275sstIP25
0.37,1267,MD99-2275sstIP25
0.53,1262,MD99-2275sstIP25
0.28,1256,MD99-2275sstIP25
0.23,1251,MD99-2275sstIP25
0.32,1246,MD99-2275sstIP25
0.46,1240,MD99-2275sstIP25
0.45,1235,MD99-2275sstIP25
0.03,1229,MD99-2275sstIP25
0.37,1224,MD99-2275sstIP25
